,App,0,1,2,3,4,5,6,7,8,9,综合得分
0,airbnb,-0.961748065546057,-0.8263343063253181,1.3639284244700547,-1.1348233731183073,-0.7584253158406391,-0.31137239280071183,-0.8660680029988236,0.42215793052217643,0.34736454005713363,0.8479596955957927,-0.36277323588197813
1,airbnb,-0.10407783316169442,-0.802772238457952,2.128553247829006,-1.3595937163142784,-0.5689978707134219,-0.7420384065032509,0.18724781278708957,0.010931782569436199,1.0807993676566896,1.339380231220496,-0.01184808389576179
2,airbnb,-1.3815640339806412,-1.007391321224226,0.8683073572193981,0.10761930930741175,0.809370466775843,-0.6727278393934841,0.501526846587869,0.7624857571641149,-0.8092330050896703,0.032425617517894,-0.24394646906364167
3,airbnb,-0.5396755414005957,-0.9532648538126305,1.5165508319434748,-1.4080498937802126,0.8036004292585885,-1.4260421750692631,-0.1787925132380877,-0.08428598024795193,-0.6818933769895278,0.5753621245711088,-0.25779598341897597
4,airbnb,-2.181664606074979,-1.1515677673839646,1.726357036756624,-0.5418728490294064,0.8740858670722136,0.26189066365602326,-0.2506830994006935,0.13806870530909093,0.23143150124489179,2.8790253644699026,-0.12567639931375058
5,airbnb,-0.35293373774356046,-0.9953475658383469,1.4327434314399825,-0.9923449124668395,-0.49657650705289114,-0.8217056918897001,0.5386024373516499,0.3793793545947042,0.49419514157194405,0.49148145454130254,-0.16359941006381845
6,airbnb,-0.5446935238083277,-1.300537450437008,0.33051657077826924,0.03147888466106976,0.9257384715309653,-0.7876540234299153,0.5015486732303512,-0.04943104804322137,0.6358748745935809,-1.0045299802920742,-0.17405647774611707
7,airbnb,-0.3594163301367227,-0.944871943574992,1.3406219029273652,-0.9900881480598427,-0.6214753136183995,-1.8870335928887987,-1.3774630089212938,0.1373729592939471,2.7950613970459943,0.7080000095348867,-0.22137989145598902
8,airbnb,-1.1656139932394554,-0.7604539808964067,1.3618600363799571,-0.5202812623012167,1.1928016275064444,1.8636791514825568,-0.9146303243959213,0.4232252065264594,0.05869352240245073,-0.9733301524700172,-0.08074873409015039
9,airbnb,1.7876067049261062,-0.6287014949824207,2.382857715489466,-0.902126807279735,0.6278876952870058,2.004778123867145,-0.5539884102873296,2.325735714333497,-1.528714732356168,-2.152837843468998,0.46067781619204473
10,airbnb,-0.2644112056833627,-0.6131711132431827,1.4486287472074333,-0.9174451029701632,-0.7259362873286505,2.1209911780529054,-0.045487958991514275,-0.10131650526319377,1.9919855148514285,-0.923034822209695,0.023600415544203144
11,airbnb,1.351154530288832,-1.327584347220435,0.6600967899268134,-0.5191310808428297,0.4707066473975526,-0.6536386949065257,-0.46758205347907433,-0.17310567805668647,-1.8038326538002545,1.4671283429588804,0.07402627912653414
12,airbnb,0.06480739689732655,-0.5752476062946246,0.320763955741768,-0.7578766658831733,-0.611472081124162,-0.21955543790778087,-0.28998445776584975,-0.7866950474105439,0.15351613477350973,-1.5479775760947805,-0.3917805925376426
13,airbnb,-1.2283225054640445,-0.5023869383384943,1.3319712091088378,-0.34642278536320187,-0.1438160300931462,0.08630259694369524,0.23503652104088002,1.826352834589444,0.13432887634365884,-0.8994680411906907,-0.1785346506652854
14,airbnb,-0.9594368810656484,-0.3655877531325828,1.234601520962588,-0.3405798331638778,0.42501846973531826,-0.9185882701407078,-0.8233417130470179,-0.8537507516546584,-0.3863387329718604,-0.9916199389135629,-0.4262586179098315
15,airbnb,-0.10185635635425137,-0.10391399601924146,0.9657973420184386,0.12698865333699771,0.6018352327108593,1.129245371923844,-0.702199493426703,-0.9600303358837138,-0.5222128179133462,-1.7409260389176102,-0.08734393249329941
16,airbnb,-0.29525369727771134,-0.0999978589874478,0.38208819815375883,-0.0022273750331295865,-1.1265955658885023,2.825947322277891,0.7342229673184008,-0.9765682715617335,0.7666245014057438,-0.8805908596203358,-0.021377663524820966
17,airbnb,0.6513071161651326,-0.9226685077549923,0.5371780760858329,0.039971579527497955,-1.6569518235033878,1.4137586720437014,1.196035809774359,0.21243259113398222,1.0189510776113786,0.4173611320588363,0.15259382480239447
18,airbnb,1.8724049994764722,-1.0473582221936761,1.1553645951396598,-0.2881273027918665,-0.1996311603052008,1.73500032395367,0.22399988651210903,-1.741896628267528,0.04641454200743411,0.22253952367396398,0.333817313557178
19,airbnb,0.7361463149436299,-0.7123625149091505,1.6035224301772804,0.11671790043002982,-0.29536639013483895,1.7434503220370994,0.371552943768773,-0.015547004528776245,-0.557824187852375,0.2573824832211109,0.2826762472095911
20,airbnb,0.6691677147395236,-0.2765269551129457,1.382465883690049,-0.0015469825572275474,-0.30023412454922616,0.20164147492822077,-1.3293203466926433,-0.9724454179162855,-0.6448500183522327,-0.5885954486104678,-0.0882233915203167
21,airbnb,-0.14687951565596533,-0.1331193264068881,2.28756910276175,-1.6883650971023907,-0.852183850739381,1.0213498149556557,0.59624862720249,0.16544269443140994,-0.5939570163057102,-1.1841490302325144,-0.15839410131712459
22,airbnb,0.1409206598146266,-0.41518970127543386,1.66864634723702,-0.6329250117688364,-0.05420892391437168,-1.1420809003824535,-0.3967570959086052,0.1570223669396361,-0.3351003701502395,-0.4361827112365983,-0.13009453517730057
23,airbnb,-0.6145320809552315,-0.7379905821018868,2.233543417921942,-0.1293042403185168,-0.09628393471904677,-0.6314387114910454,-0.05163374592509401,-1.0763694614293355,-0.5690781291805219,-0.1380912335467773,-0.26933084600301227
24,airbnb,-0.9462563347772618,0.2970220251827482,0.7729699472867632,-0.7368506063716302,-0.3031785172496911,1.734376447211973,-0.9330599541125448,-0.5165198067746335,0.023193361900431947,-0.46613755258943684,-0.21829669712139627
25,airbnb,-0.08443187292168343,0.8072029295387616,1.2069480854502637,-0.37426492146167883,-0.2783018623330858,-0.7191102487951772,-1.0868812924216928,1.141368575505309,-0.2101483113899587,-1.5954944957309918,-0.10281933252019311
26,airbnb,1.6841745732063738,0.5849630882815127,1.933112500551157,-2.645254996440403e-05,-0.07481071837904138,0.636621860291174,-1.0721839744719428,-0.244652966032825,-0.3768600523468699,0.9293421221252149,0.544850267280257
27,airbnb,1.8949208176225643,0.30365996126221684,1.9747259658464649,-0.33688576964690753,0.2321871119194957,1.0111543473600124,-0.5443165350535396,-0.25532140735946307,0.36906389552695357,1.0324368412316391,0.7040963411059672
28,airbnb,1.2715241341823227,0.5237623063276494,0.8223826006950059,-0.38464821297693746,-1.0282947986202664,0.2541067759746899,0.18743626580911796,1.3569963546230597,-0.34461798580640296,-0.20492773262758215,0.2941458717459195
29,airbnb,1.2388081272264142,0.22930737859824538,1.0856284222250185,-0.32984587328258036,-1.3594240647680893,0.20212795551256024,0.32005611852184457,2.5902724716329093,-0.4906986604050944,-0.27770411470233514,0.3058005517374529
30,mafengwo,2.8689613302525,-1.204105738077579,0.40988195195713373,0.2844378360225098,-0.9491586343922738,-2.761896767204517,1.5136887257668952,-0.1086599493325258,-1.3384178239213043,-1.196479728694612,0.055450751958407436
31,mafengwo,-1.158321007590634,-1.1383857501664072,-0.49509675526738284,1.4183579648008355,1.8573946536172097,-0.8537408299463665,-0.15147068372487432,-0.8446935468005422,1.0693252795871186,0.1106790266004409,-0.07644840723983115
32,mafengwo,-0.06394506017679044,-1.7114860768103946,0.0634273268909885,3.039514954426752,0.18060975995349227,0.728967134405906,1.8511090784004605,0.014820009553844831,0.04216860187042816,-0.7166403030320334,0.19695705349286696
33,mafengwo,-0.5852010623204935,-1.3089908746393442,-0.016863911926595213,0.10129896813021419,-0.7777142655375,1.4286956634817698,-0.21991689225609495,1.9495313427554843,-0.8399201161069054,1.4721236674341995,-0.09081152420120887
34,mafengwo,1.4831843560112628,-1.5466246401722246,-0.16324797707848504,-0.444086070660447,2.5478570708292834,-1.377183554698642,0.7096152320314035,-1.8663081453054726,-2.4604603653672257,-2.32621735933376,-0.1396246855445335
35,mafengwo,-1.0048844822870695,-1.2653660504747535,-0.9722214149096695,0.9440176911544078,1.7995355865211342,0.27739052360281496,1.2855348991958095,0.6183674572828524,2.273417985364154,-0.9431707817904129,0.1600058815868708
36,mafengwo,-0.8462982307693341,-1.4183557016715793,-0.847300336223705,0.8591468978383958,2.141966290297937,-1.9119087698770045,-0.06496577733588099,0.10783335914733894,1.1560271274759404,1.7786929667286806,0.06119793901429631
37,mafengwo,-0.39612573769187565,-1.463418079575408,0.19189213263461946,0.08961774081660566,-0.8684063374036763,0.1949349263379945,0.37249018861816274,0.01901584427279571,-0.26007153521649534,2.689413422968165,-0.11637199067477609
38,mafengwo,0.5869188241065907,-1.1663831199497372,-0.018765207809008796,0.6658975373533085,-0.491830718918157,-0.01481389194538629,0.686488674162272,0.4121501504195669,0.0368920318176489,-0.22633677570215777,0.028046962394188458
39,mafengwo,-0.22399766228834941,-0.6631723548516227,-0.7037029072138747,-0.0764207300141657,-1.378266646730623,1.2789133907277361,0.2639104662200334,0.08636826994006486,0.0828429444208102,0.7393168941779831,-0.18619543370718294
40,mafengwo,0.06685614714046857,-0.44996899968597637,0.32033531839430773,0.03865585739030392,-0.21823953043730182,-0.9172784155025921,-0.6693381873822715,0.6750162839143555,1.3229405385437953,-0.6214027472677023,-0.06228238987077782
41,mafengwo,-0.6295964517934901,-0.8291758868130925,0.357964560406048,0.5243309444659155,-0.45691300591620654,0.043432660952498814,2.2521648639672924,0.9278706179157915,-1.7704866140589284,0.3458805285081639,-0.10395259032062426
42,mafengwo,-0.5611069140420364,-1.0703282895510404,0.14107870244259205,0.9379656463890064,1.5948032854652907,-0.07949851127662419,-1.4662433809167588,-0.09950808507880717,0.27118503132284283,-0.3262262398507431,-0.05537142185005684
43,mafengwo,-0.8256714352214146,-0.9493578459959348,-0.10762567372313288,0.5145523641427083,-0.5073058004292423,0.4223273997250391,3.1655066151411457,-0.8774180731673987,0.41792685579105066,-0.7377287112250447,-0.15564663306373644
44,mafengwo,-0.44224026253427223,-0.9178682111091078,0.5750259343835213,0.9009505208400325,0.05529079645748426,1.8110691817566957,2.927656375582388,-1.2431890340327296,-0.334937660898043,-2.1600409112726773,-0.02595745757150547
45,mafengwo,0.6305224089642698,-0.5223174608984722,-0.20747020543221087,0.8012000987428203,0.9834637936612707,-0.5615991117350638,-0.6717322705668652,-0.44354410040503056,-1.0361231059868599,-0.5810719981889689,0.008010125927685813
46,mafengwo,-0.9910415687584083,0.13099669269243916,-0.24882854009994795,0.9016249539635887,0.014787026489016655,0.23209253882289071,-1.3037749885135577,0.4325024015421148,0.45276785422917054,-1.160522879062325,-0.233028936974629
47,mafengwo,0.34448231291339615,-0.3723384710174452,-0.7292423803581708,-0.008781137919645835,-0.7192812608353479,-0.17525416766885596,1.0160364589097115,0.337913485694308,0.22144419186123035,-0.15151483807782198,-0.038320002009264977
