,App,0,1,2,3,4,5,6,7,综合得分
0,iqiyi,-1.0827360399901351,-0.3489673406682226,0.09239132588450746,-0.9393222111588052,-0.08356795929374536,-0.3066392544682508,-0.6302644134491977,-0.02230446317113483,-0.5981094523343768
1,iqiyi,-1.0598595731805311,-0.307528346604183,0.3765263577168046,-0.8199246466838709,0.06373413204890999,-0.2608747979116693,-0.7372563229407082,-0.45484293873875725,-0.5785984657491291
2,iqiyi,-1.2581008534938134,-0.17492203495775582,0.4715296412107001,-1.2258720762559547,0.46739168756763566,-0.6068582882012205,-0.6111704982975251,0.02012748572335809,-0.6275227422328484
3,iqiyi,-1.2728391834581825,-0.4372563799197091,0.20751903172330205,-1.6567735401014982,0.2519895069419467,-0.277260104015729,0.08787945046399688,-0.207809035703167,-0.6730886240959293
4,iqiyi,-1.3391409571013722,-0.31009185590004784,0.5335754535026228,-1.955628138890114,0.9159284054189192,-0.22926737597120145,-0.32741267609584057,-0.47755626273433543,-0.7162256970266868
5,iqiyi,-1.5700940887699244,-1.7643249215331638,0.6095682313098783,-0.4050263277388875,1.000481645969638,-1.5405977517992708,-0.8367518976594817,-0.810431407933942,-0.8523051321688669
6,iqiyi,-1.2191296436490244,-1.0066644198891206,0.17852985846078964,-0.44520058802022927,0.5660629925035634,-0.2716919112100165,-0.6148149976222329,-0.13811724378945414,-0.5524683709529864
7,iqiyi,-1.616937578308736,-0.26113043472601183,-0.20957902490251937,-0.3819414648001786,0.5201544545661839,-1.8792452484055167,-0.05963016083569127,-0.13134827533196622,-0.7021710961721122
8,iqiyi,-0.8823727101495245,-0.7653845784525146,-0.08300315601146134,-0.3799843744598215,0.20305651089408666,-0.06023876025423005,-0.4904348454482834,-0.06368932701152702,-0.43541270823939876
9,iqiyi,-1.206593271902558,-0.44099366158337033,-0.12277575067754087,-0.18577826110163964,0.45677127485457414,0.05173365207875928,-0.7781363481901831,-0.020534719684148446,-0.4580581687227188
10,iqiyi,-1.6423827850460588,-0.7982300181621861,0.13193430705040324,0.6406157457766252,0.4412713778589872,-0.10345265719912601,-0.18718821460020982,-0.3378127641244231,-0.422029494138282
11,iqiyi,-0.8623688280329611,-1.015041390379599,-0.0515265673305899,0.6897861914362736,-0.2858557350433301,0.08649649028563935,-1.0908353112964404,-0.07027619024934889,-0.36555089435802013
