,App,0,1,2,3,4,5,6,7,综合得分
0,zoom,0.17483764725568213,1.0246182643413722,-0.5662072939295997,-4.189383156409391,-1.1036722994886623,0.7116001284261452,-0.08804756013420288,3.4047025805184354,0.43553520617312796
1,zoom,-0.4097019469879756,1.0393148122314713,1.932453504305093,-1.465192718491199,0.712460597291958,-0.13060384774573805,0.24919098833232392,0.4846307560805583,0.3289952447614653
2,zoom,0.3862292476743437,0.49167071097149223,-1.0319711847936857,-0.8025140565301795,-0.6052937496873667,-0.1772413047475965,-0.6155937487099816,-0.42160176707956776,-0.24711586202731958
3,zoom,0.8866344933153691,0.5171273270531433,0.8569245280733904,-1.3260876119585512,-0.30999341516110684,-0.6800967694709817,-0.3034830845393457,-0.7200622837454679,-0.049093141524284685
4,zoom,-0.5112897278691824,2.973765905047748,0.9971285207201479,1.578331936716662,-0.5589260085920006,0.04933280334536461,0.3721136747387715,0.7641725748686777,0.38738357680186747
5,zoom,0.6933856797798859,0.8487352278401172,0.573541542031249,1.22980256586472,-1.5428646109179118,-0.7408873414565852,-0.3924254566019804,1.3551668479071632,0.20973262308045018
6,zoom,0.19793440866776282,2.6530607113981617,1.2243686397096873,1.3679622311241317,0.7494412965065589,0.47983886592514713,0.07055736030998297,-1.3546591966076096,0.3603651550248494
7,zoom,1.805539187065023,2.0160008074060047,-0.2686621813877119,0.9304995789630982,0.28259152701504003,-0.7740760307100946,-0.19096220104319198,-2.052274552882407,0.17268055809462865
8,zoom,0.36565162469745227,0.5545804894869397,-0.4375793200610324,-0.36735145785559714,1.2038867011182892,-0.6430111450886709,-0.15469722348682105,-1.1341757787298645,0.039628975333380986
9,zoom,-0.5801731384425528,0.8976667738669917,-0.5377393371633138,1.2026773190085083,1.0559834806559938,0.08679684431197615,-0.21761977708247315,-0.22157294435245775,0.14450768645254156
10,zoom,-1.0868346534053357,0.9928916948683432,0.9815641213880939,0.4681450993112624,0.5411308160540038,-0.36264898611719165,0.5083196938530793,0.5872608301000948,0.18662284964686002
11,zoom,0.2913691296952187,0.45728088575993675,-1.1083994596436975,0.9066583121737634,2.161112741459437,-0.04145241929145213,-0.9032116592597036,-1.4273689485200696,0.16354201138038824
12,zoom,0.17618193589570966,1.2985175679988301,0.5470797507579244,-0.7690318413748956,1.904481808103543,-0.2247158320875455,0.05476206884817866,-1.9993054103820649,0.12845453820287997
13,zoom,-0.5421127928509467,1.4438370570334893,-0.797389207680388,0.37205156711056525,-0.10695511667083372,-0.008136770888014573,-0.16694234285460208,0.9458560522490942,0.14643709182614376
14,zoom,0.5096941011965732,1.0402308021871196,0.29007500843950407,-3.1452224592267695,0.4961539708455582,0.061466454770855675,-0.062168279905273474,0.21929457060427013,0.234133313085976
15,zoom,-1.445177237666237,0.6660741233785215,1.0763297357515522,-1.2693589487821224,0.9679836561938879,-0.6742325253535312,0.12612459619092078,1.502177427338589,0.23170839151076042
16,zoom,0.4935828640198874,1.6902954360560385,0.32769790256011594,-0.21628655957732226,-0.29050892167156067,0.5366893926499314,-0.2751126348051804,-0.9359014988607071,0.048579940865918304
17,zoom,-0.4211838761518903,0.6788994540361908,0.4590383623730528,-1.5260653738787735,-0.14450624923086994,-0.3877027389646667,-0.41093608504883994,2.149930261510405,0.2948705932299191
18,zoom,0.4419868561095683,1.5839694121709385,0.46029253008016524,0.5906641346559803,0.36269369874475943,-0.5670704061670728,-0.008981658541614116,-1.265661733870938,0.07350158117338386
19,zoom,-0.5903610451132858,0.8735596599778045,1.953213135209916,-0.8857180494947412,0.866866154474446,-0.3444807269187373,0.05467609226812279,-0.13152309202249368,0.17445091665644558
20,zoom,-0.7948429733325391,0.5884247924229074,-0.01967132519836209,-0.8253959765272076,-0.8185165958773443,-0.009527456771315081,-0.21919948700895603,1.3523288314980715,-0.06272863706395941
21,zoom,-0.39831684345909896,0.37817694840689714,1.2167824789549664,-1.147234532138799,0.29744977937242295,-0.46476707152368135,0.28494375570366126,-0.18174167549252138,-0.016597142467464177
22,zoom,-0.06222490742101477,-0.4637417559831513,1.7768432636178844,0.018805182114772768,1.1902953016683866,-0.9278548088463713,0.021016317175346556,-0.3662283804370735,0.1647162526002575
23,zoom,1.3071701055469338,-0.5000578177905965,-0.20784386972568358,-0.40557356535991396,0.016247516187134402,-1.0035796557954464,-0.4175109621157713,-0.015026553236386799,0.10181069949948028
24,zoom,2.1146717850888326,2.6300217323763637,-1.1778542586053216,-0.9307454048743387,-0.566892165534521,1.1110636497853614,-0.37679022226518316,-1.1479743272892762,0.2972746873274239
25,zoom,0.820062396298669,1.8769115044238964,2.5408867205445396,-1.1346381144957915,0.15500976886702872,-0.6774375915825728,0.48549088697102327,-0.036886624520304716,0.4856093014248914
26,zoom,1.8669163272059186,3.177211545633918,-1.267671410601155,-0.139438726715663,-1.172897420003434,2.549497288771297,-0.5490861502011853,0.8336910780020707,0.7175229886927663
27,zoom,0.6411284285888925,1.0449205051606532,-0.9449160350985196,-0.06648764394425849,1.8896750914817517,-0.5430340354485851,-0.42315957000987087,-0.3636088641928297,0.4231737186373232
28,zoom,-1.7436519385847378,2.2124739069265957,-0.746707403474469,1.7159611531676295,1.9452703682929795,1.4938371132293544,-0.3210970556191744,0.6938617954826297,0.5050550474591072
29,zoom,0.2668807949783333,2.2011322544222844,-1.5094276995083111,-1.314390796329523,2.0622399156647453,4.510337806659216,-1.047751761061011,-0.4341784418208581,0.7275603469693139
30,wecom,-0.28406616670633816,-0.15589369749373694,-0.1617956072395877,-0.15202203616502322,-0.988081298636419,1.0196546809445368,-0.1969776903252604,-0.37287996321247935,-0.31557679388989457
31,wecom,-0.48972295771878405,-0.502652537152146,-1.470902308892671,-0.489792525333973,-0.9307532654294801,0.1746213172044619,-0.0383199739307061,-0.3377079251394468,-0.5353289088407381
32,wecom,-0.37031959391729674,-0.32075504759604156,-0.5547916159312558,-0.8375510870069302,-0.49737788774966013,1.7017202695170406,-0.05840706634467215,-0.532677897141179,-0.2776837021141833
33,wecom,-0.16591921818862723,-0.38981970487270234,-1.420051485040101,-0.0564274308644829,-1.196766513356667,-0.3897840721037829,0.010563313425229643,-0.6034269999786741,-0.5812995162771435
34,wecom,-0.25003278760698666,-0.3258188251023378,-1.0056226434176714,-0.16942948500904928,-1.3074784042077296,0.1000799275347375,-0.0416928347597487,-0.2134690781195982,-0.4772674520397288
35,wecom,-0.09369132058104039,-0.7261845123351568,-1.5217821683720338,-0.33718378111913094,-0.638465399877708,-0.36253156339079595,-0.16686474862917205,-0.36575854659480234,-0.4605763236032118
36,wecom,0.03956580044138419,-0.4129831431305104,-1.3315386371881273,0.09505909361825833,-1.0915175620912456,-0.34174549978905944,0.04347070560578259,-0.4883342317716954,-0.47241463886641166
37,wecom,-0.22798114977047232,-0.6261553886285888,-1.2477176293772403,-0.05748269945258247,-0.881679581244338,0.7215811095855841,-0.21944391376925845,-0.2721122804705137,-0.3988867300086885
38,wecom,-0.08296035248761985,-0.5843608055581495,-0.5620404865803884,-0.37189721140045456,-0.583617826941105,0.48863095992009287,0.0021862793190476895,-0.7169487251059802,-0.3653407102372062
39,wecom,-0.28213072959184193,-0.5064375361668615,-1.0467166605358975,-0.15337934649256862,-0.5776485858252827,0.562753011402269,0.05035259898587126,-0.5991972208643088,-0.3894863437371641
40,wecom,-0.2862969186392843,-0.6995935635878678,-0.3580216055159892,0.003962325182674939,-0.5897329821441195,0.6280194647161418,0.2560647423781334,-0.6938407428714949,-0.3579567277205729
41,wecom,-0.30683501166160426,-0.6448078945164976,-0.8963775943607605,-0.06592308780622134,-1.0922791295972616,-0.9510471893988653,0.02697558508176285,-0.16614529842282463,-0.5305733934364819
42,wecom,-0.05039774149914955,-0.5778132415651221,-0.5337207563121656,-0.3495262859355731,-0.6678214477418818,0.005855582320650178,-0.02538689108000519,-0.6253816907356383,-0.3925280988644435
43,wecom,-0.32251530444211307,-0.3966296948492405,-0.08145144369193728,-0.27729351755054266,-0.22638735897862816,1.705498835538462,-0.10041755568780292,-0.6382062538567012,-0.18358291656504633
44,wecom,-0.40273925800694543,-0.4300155621792063,-0.4562102039322826,0.23535420088483225,-0.16739783132153552,2.41377864452561,-0.3651864115992236,-0.5691008637273455,-0.1414635838578171
45,wecom,-0.41087495587480444,-0.502438454345354,-0.9527300281106186,-0.7071422272554531,-0.35765468786240356,0.562216484868885,-0.0545178782636538,-0.35648400505083805,-0.34744807880246287
46,wecom,-0.2774776144147521,-0.5970631811667324,-0.9242876107231411,-0.025160250724906828,-0.6678091187560323,-0.06733096329008195,0.012586921654789337,-0.4298647891108647,-0.4178431250046662
47,wecom,-0.325135540884676,-0.25689078560365786,-0.5521380876508815,0.22023267119087814,-0.5674138054007911,-0.5486084520750322,0.23003438269591817,-0.5935024055423981,-0.39511458242569597
48,wecom,-0.22760631971589523,-0.2880577034542244,0.4630713414022261,-0.2421119676005127,-0.03385847957982614,0.9267894514432495,-0.02682691964496868,-0.732178331051923,-0.14877698269530493
49,wecom,0.0582404847581779,-0.6223965966361994,-1.1275195696206826,-0.22697589309231195,-0.8004738979785991,-0.8427448833149079,0.22467379162526474,-0.7288418660813613,-0.5062319479697479
50,wecom,-0.4682630785391913,-0.3414532752085773,-0.2113672154784344,-0.32552094732508907,0.013040037986544146,1.927264104138168,-0.14802806848270303,-0.32742734500644366,-0.09193860396588892
51,wecom,-0.1474444051526523,-0.7302707475971595,0.6553228479088513,0.2651627206569846,0.4751997227177449,0.6289185740694899,0.22058895734529704,-1.004459700314416,-0.09330672744477206
52,wecom,-0.2779476777786163,-1.0195007698250451,0.5639677329850723,0.5888192925790772,0.2458194547363809,0.5185257785870325,0.7648008072159735,-0.6964244127106558,-0.09550885993109046
53,wecom,-0.3804728297947851,-0.8517394112162322,1.7480212279437912,0.3835951040392094,0.7090319943157766,1.6321842393282744,0.9219393864295762,-0.9543072479703975,0.10928505555570209
54,wecom,-0.011115257670193043,-0.22517373261963552,-0.027370156431471157,-1.3005610074803076,0.7597582629899698,2.3054186554131744,-0.2698671264337341,-0.0828791108160561,0.21625721101079104
55,wecom,0.19179432830200716,-0.4125001958530948,-0.37256701884984034,-0.5451704101436513,-0.08314506357704056,0.24274095442842591,-0.2277987892507076,-0.6644662408493253,-0.20220356312729795
56,wecom,-0.37722828247709295,-0.516201209144142,-0.5582715695970765,-0.15130728052945114,-0.4141682190823425,0.17030687776348474,-0.11931548282386659,0.1603744054684843,-0.22614656784517517
57,wecom,0.19957037487259682,-0.7653938445033158,-0.39858910313130547,-0.7864886364920073,0.3289404398456798,0.16522850223490235,-0.2180418245293007,0.0951820565643454,-0.006422316967818673
58,wecom,0.7743089568933559,-0.7530830852227148,-0.24283601452643933,-0.6287879091342675,1.0302915463258564,0.7606040293023872,-0.5649661076225162,-0.5914767014636536,0.16556874181140258
59,wecom,0.19067403805511676,-0.7899806819593181,-1.3742289093022289,-0.00802133581966508,0.7638145808030335,-0.25330060228692736,-0.31162635436283864,-0.6289510297192504,-0.1407314566316522
60,dingding,-0.5213935350512122,-0.30058364235739304,0.07387853553534851,-0.48383919850121115,-0.34860562272415124,-0.10665292404499849,0.4321698029170168,-0.4620125737492795,-0.31166996750698556
61,dingding,-0.33857049410719453,-0.5367275342008184,-0.8437359751876963,-0.18577985799403288,-0.7189412929229513,-0.5401027837052014,0.5608921227391206,-0.5272533751850429,-0.4585599913771187
62,dingding,-0.37834013241470993,-0.5206854903401382,-0.5002182577897845,-0.08485109219230912,-0.7992605145137891,-0.20211283369671057,0.7126135050676337,-0.5644303288658165,-0.42556536036428
63,dingding,-0.47702046828529915,-0.38333386270689346,-0.5788439604366066,-0.32530035592241563,-0.6227107900929948,0.31441792296673643,0.19924073409792173,-0.403384713489762,-0.3747013003948977
64,dingding,-0.8399439497935892,-0.19081917267425963,0.23092332788625908,-0.28395066216913045,-0.4645647250111725,1.5744084433812966,0.7493153500058326,-0.4566996668071784,-0.22163042209549086
65,dingding,-0.7650354087108444,-0.27944083547213006,-0.18813454902036464,-0.24090374577034285,-0.3112595704558462,1.1267926260002383,1.596598645932863,-0.21545157346436714,-0.13416871731509505
66,dingding,-1.208792783821838,-0.6985464911275634,-0.08718582809439757,0.23929681248998336,-0.26795105147312953,0.5133708349434091,5.3724784878862675,-0.3365298358758803,-0.04978877730183518
67,dingding,-0.6125759120318789,-1.3601043293568789,-0.5778180695579476,0.933400709393274,-0.5844423923164602,0.7621788381427423,2.0375718151628317,-0.47371993418543246,-0.28488462784090757
68,dingding,-0.6181058221233062,-0.7053764465622295,-0.4628003027941185,0.05922469020202784,-0.3357944776453167,0.5047792053813478,1.2292003118523473,-0.20573106295634178,-0.2237064245482208
69,dingding,-0.360951362341758,-0.5394260133898724,-0.41433681030290476,-0.05044319896670694,-0.5014897769187796,-0.24987684316274025,2.1119711911834336,-0.44435028632734147,-0.23649637300726334
70,dingding,-1.2151068140859502,-1.031709676008604,0.2521988476332081,0.702421034849295,-0.08720112239484094,1.654031492679661,5.921387968887418,-0.6292025129034845,0.0648826115918042
71,dingding,-0.10526642219998888,-0.8164506766551948,-1.0106503040569499,-0.0786669131278596,-0.8452247331415296,-0.49449657788583795,1.4098689187405944,-0.469456073091035,-0.39267400219301435
72,dingding,-0.35160341555052055,-0.6370714994858231,0.7648654292591862,0.260702032114501,-0.33208133076972635,0.7343282958861058,0.045043940937279,-0.34637331684927647,-0.156749831157228
73,dingding,0.934817704913667,-0.8848790952916008,0.6061213715455034,0.5390535105869284,-0.2441207895321259,1.6314560577694288,-0.7814511945149065,0.4187877061117528,0.3006800377084498
74,dingding,1.0074524405293157,-0.9283900579480974,0.6759458942323677,0.5420190358991711,-0.4153634470543621,0.7523344692390841,-0.7479916936476969,0.4003670656281637,0.2112045520434072
75,dingding,1.187913227465995,-0.6740586680469387,-0.18437298013107836,0.25654368381956905,-0.6685455526295117,0.06507026345639715,-0.731426671219464,0.40293780187951866,0.09836164778933489
76,dingding,1.0095626616204771,-0.7113599737376217,0.6602580707970173,0.40863783231456596,-0.3995089624736808,0.906366128444402,-0.7676362337999876,0.40932033515393146,0.24100632718520723
77,dingding,1.036863792265581,-0.9360719768083148,1.2057780604414456,0.5746105116168033,-0.553273083922398,-0.19661600655409275,-0.7185711119782282,0.3769512958372105,0.14846038934329794
78,dingding,1.1099355642267197,-0.7381900872123531,0.2533609503351382,0.37275060422242123,-0.5699844102574662,0.30296043792678706,-0.7351289765321547,0.4007599020862751,0.1487710087261675
79,dingding,0.9084890338433099,-0.7901904922144865,1.0720579871466898,0.47716722989720783,-0.22571603161747353,1.4618445192870868,-0.801680359932862,0.415145965303454,0.3211041895320635
80,dingding,0.9361369037388008,-1.1181734829246763,2.1329425200232404,0.7892865464845726,-0.47636834533953376,-0.3750273829551427,-0.7099796468294577,0.35941157252808464,0.18095201191930205
