,App,0,1,2,3,4,5,6,7,8,综合得分
15,Wechat,-0.009299748580556565,1.999147910691677,0.045020370472369925,-0.015495669965060624,-0.500608378864075,0.00701887894994055,0.13708011147843324,-0.6016015526039845,0.9073918101711811,0.3100420670072843
16,Wechat,0.30108391478480606,1.934329345628473,0.11631070376167314,0.262430269791317,-0.22291522059172522,-0.023123321296738192,0.28767689460993656,-0.12657662370058598,0.45191250627460994,0.40922453523306934
17,Wechat,-0.14063637150044492,2.823350138224028,-0.20569122432732842,0.19484632580679528,0.26963017822464735,0.20188491729907315,-0.09792025923107436,0.16554556206171825,0.30288200326401427,0.45373841560424255
18,Wechat,0.08918230601202722,2.3873846827775127,-0.054814210570546223,0.20005919238356604,-0.19874947886616404,0.031037171531479973,0.3600458072034691,-0.05693907290599116,0.9231265819610937,0.5028118571638067
19,Wechat,0.24047316193629134,1.6020705886044242,-0.012923628307815065,0.26207345785042,0.14626587745321992,0.18722565635645008,0.6315641494701709,0.2793909995894238,0.2088313537320909,0.4416896662141889
20,Wechat,0.39231901109074263,2.731903330859036,-0.2263747305523804,0.31277305494980423,0.5704670780315246,0.11355058109380443,0.24137306963603594,-0.009304627009820206,0.819636486813177,0.6184965858164274
21,Wechat,0.47980324506002003,2.309829993227114,0.025191594194974232,0.5082710593463405,0.19715946338216048,0.6708029980400292,0.34240053899320055,0.17062960258125523,0.2862739727951598,0.6003178361570758
22,Wechat,0.027017495475022177,2.7226539256329465,-0.15444981279870848,0.2766597162228289,0.8329510584647689,0.6758453123967393,0.3277262426995172,0.2362455540066055,0.48357809482363473,0.6360572903416114
23,Wechat,0.48439496353067696,1.5166424719994038,-0.0074364592808598435,0.34396642524326837,0.4178850819688812,0.4149236580203107,0.35687144416360267,0.45764208211012547,0.09010570554595879,0.47596025820715565
24,Wechat,0.7241755114437688,1.8620964366313122,-0.13115824505715792,0.08774999926226887,0.49657899263476313,0.3120977304896539,0.1506891795251679,0.6865303936112965,0.4936833662922344,0.5618445784322449
25,Wechat,0.6100938525546514,1.562489322704285,-0.055921754466467265,0.031237557628126245,0.5947865385183747,0.1612845115356354,0.21741405373579004,0.6479443132585577,0.21620070677996686,0.4741430639230966
26,Wechat,0.5199704564276901,1.5160529652427366,0.01843992043100549,-0.15888693903923545,0.15130604506655485,0.04531127987087551,0.1141327397661501,0.3261065613174314,0.5654870931732873,0.39946530507455513
27,Wechat,0.6003581884513572,1.4731426955534355,0.24090299121208741,0.3746385998272475,0.3716379452677495,0.3298323200352761,0.31122372914569935,0.7452128941474941,0.33197426796614427,0.5652311124587216
28,Wechat,0.37815445057107816,1.278928550905812,0.22668669876322706,0.3180108345300259,0.047227376173421654,0.2657275347528954,0.3437498674491987,0.29978067535175024,0.7074199545544558,0.47562912940669455
29,Wechat,-0.2443368625323468,2.3867533076838763,-0.2633205739016077,0.23870270116317646,0.8293785609073703,-0.023922385336114523,-0.019803346514051263,0.7975972323443461,0.03677382490356759,0.4503795023550142
30,zhihu,-1.2839691140793164,-0.145427208823114,-0.6801894499567545,-0.8097134306628316,-0.44958688881754477,-0.38754935124053774,-0.13582977863309156,-0.18020296931139135,-1.800095447828641,-0.6683952446134155
31,zhihu,-0.679138412575195,-0.05082317678457947,-0.5114967632839308,-0.2998299090807625,-0.5638655943461091,-0.3330630795371683,-0.16415885923292559,-0.18273524021073057,-1.3439439614943356,-0.46016222909154747
32,zhihu,-1.213049542925339,-0.13844343442349,-0.5911972333956805,-0.8014118973618634,0.36736059808406785,-1.3096836948598656,0.11272547527313162,-0.8627560800328585,-1.682592068930564,-0.688410794624046
33,zhihu,-0.6753135555304783,-0.0013553722572539095,0.06007432974877176,-0.8198830384816527,0.3895977561490128,-0.7936291218194435,-0.577461745024644,-0.22612524957608943,-2.1609376944728065,-0.5615333288145039
34,zhihu,-1.4805992700836204,-0.08066324783168419,0.5844423268886089,-0.44205275717516557,0.1293794982052861,-0.6746271030819234,0.15377691161831744,-0.0812881124514676,-1.8565299229948353,-0.43067414141254756
35,zhihu,-0.8704409244913386,-0.02395184428781586,0.14392715912785534,-0.37256434675373057,-0.173662418017368,-0.4809761489876211,0.08823717175145084,0.09961801543750531,-1.5834253212273186,-0.3559967457978965
36,zhihu,-0.7267084815038276,-0.006269488525527605,-0.9373819567801361,-0.3950696937901952,-0.08798483813094686,-0.7108055454832438,0.1850029674641336,0.10046140174138726,-2.2829452144504634,-0.5568473367753779
37,zhihu,-0.4596756769971236,-0.0831338716627073,-0.5852370432863534,-1.0882126623548194,0.23260534869474128,-0.8811588979567746,-0.019674303880469125,-0.04560170694444045,-1.4593942046601092,-0.49049156564147584
38,zhihu,-0.9363910775053956,-0.06285019110926444,-0.3239347799306218,-0.11531714654220106,0.2302393265703694,-0.7789323510004957,-0.0905563939281075,-0.354392350993314,-2.6171847694737247,-0.5983949329860628
39,zhihu,-0.926384070130675,0.2114419469423087,-0.3006398063852457,-0.9178195524938868,0.12417241751741366,-0.9401242288370998,-0.5291539815349603,-0.4208016012446341,-1.2052257805629878,-0.5412025255585771
40,zhihu,-0.619994596260121,-0.015269539017257534,-1.4633343697038517,-0.35948370328145224,0.002856158272880817,-0.6624772501400996,-0.027704522882903156,0.000547786543378469,-2.5341850930457888,-0.6651998187664984
41,zhihu,-0.259500514452706,-0.04853249098099623,-0.5309629811637055,-0.7043625176698103,-0.2382697518087433,0.19763057094548178,-0.20320884961882557,-0.6416456980305951,-0.676579011172548,-0.3618907724614179
42,zhihu,-1.2421053783033125,-0.20903650252521,-0.2200745378142412,-0.49301279810119686,0.18921231836161273,-0.3881815106148303,-0.11254393792348646,-0.4234005765573168,-3.1590377825901705,-0.7347534225256684
43,zhihu,-0.3667549017062474,-0.060170600126114006,-0.39720464522101057,-0.4925155156620072,-0.3558132350070291,0.17206490311856465,0.10545597073286021,-0.11184835297355795,-1.8318266035686186,-0.3960823119800778
44,zhihu,-0.44583206673709275,0.017838155688086024,-0.5331994351486659,0.18088413067543113,0.10523507080127495,-0.6323497526988433,-0.41472281583165965,-0.5765413376023651,-2.2427336454261293,-0.5401937974502666
45,zhihu,-0.1612487879066099,-0.0647453956669005,-0.04546435592850307,-1.04835141819894,0.057441206715571465,0.40397372151520267,0.08145777172306157,-0.6185312804100068,-2.041957617053626,-0.4258785443343772
46,zhihu,-1.038382261310287,0.23555155353975932,0.6996173621726893,-0.9889424577272099,-0.13162137501786533,-0.7192285561714734,0.08657045493417403,-0.873209593227829,-0.3518786528802498,-0.30566704375736664
47,zhihu,-0.6368386776644228,-0.03712776717336734,1.1384158877625985,-0.1494865054096416,-0.15489211783641613,-0.1658023677013304,0.6166223517724421,-0.6690913719715171,-0.713465901165459,-0.07272135403302417
48,zhihu,-0.46321578976487804,-0.0872904271469768,1.0432743892332565,-0.24712236508777208,-0.6560340170330329,-0.13638344272743536,0.13825237590121506,-0.5856696514301675,-1.0023642673294038,-0.2022836191607103
49,zhihu,0.23336985353165124,-0.15574723588507675,1.6742246621431198,-0.4856376123115009,-0.21726689419364645,0.18533626824466554,0.5675631065804476,-1.1491981932889133,-0.24566941813998536,0.06622542594811294
50,zhihu,0.6302969700515786,-0.2817868357539522,2.0852253286992,0.3174424275165342,0.15094197242957638,0.2564765626240942,1.1284795627427435,-0.5233252729525274,-1.6358878104087164,0.22655983026920354
51,zhihu,-0.269252804468221,0.0742056962243713,-0.9959159584980591,-0.3033207065391549,-0.5351145059452694,0.11704564268346276,-0.22906133281385666,-0.569218939596626,-0.6445468808300774,-0.3801825282766086
52,zhihu,-0.14027340631970162,0.07272406007619009,-1.036125334156069,0.08177352974629644,-0.442910646764835,0.10207554233090713,-0.09678113008161446,-0.8324013361785828,-0.8734699491363863,-0.36746086564115144
53,zhihu,-0.303648275905027,0.11451739583097055,0.3945948287979797,-0.5001935729212212,-0.8584783312538885,-0.6007236629355992,-0.3827980347748588,-0.6059693290049492,0.39723342889569024,-0.19925496283126584
54,zhihu,-0.6012959799041977,0.010908677992508655,1.418007758410712,-0.5790574583121078,-0.254517969301239,-0.34213645970698553,-0.3879338077663901,-0.5484917304994341,-0.9864659138859698,-0.2394925052143112
55,zhihu,0.16344328940172698,-0.07747896803020292,1.7850977022983932,-0.4226932115042883,-0.5511741357159607,0.29096701693863974,-0.32689157700331956,0.2119166766253993,-1.4035786342040244,-0.03144671258006032
56,zhihu,-0.10975806542237374,0.20762331692135233,1.9347782472381494,-0.266071644903732,-0.20216929772661585,-0.008408072536686599,-0.09481570959914497,0.12471463029866248,-1.7076033589485813,-0.006497089698667499
57,zhihu,0.9408060043483762,0.10828984051152091,3.043713164545886,-0.19720197302644554,0.7893943031292269,0.02687337757360692,1.6817870347688821,2.1394104772718503,-1.7960951819227753,0.7674347360452333
58,zhihu,0.8418896976791524,-0.1515836589461576,3.350266384601549,0.516619203801002,0.08292408301593839,0.4854022996641214,1.4486752157702039,0.4890706344319031,-1.3523207376485622,0.6486325597878843
59,zhihu,1.1855721791126441,-0.4971532102408638,2.211390575735565,2.0927541941138603,0.4126448848763215,1.3398310944199834,3.2181786694384775,1.5239629978913278,-1.6078652703106062,1.061745294166412
60,douban,0.02899020797865672,-0.6547338205272405,-0.4115647651762948,-0.6070564728600701,-1.0293362598808902,1.1492010168392544,-1.1255505112387771,-0.5738474690213288,0.31408266168348,-0.3573629327885618
61,douban,-0.6825633805210675,-0.568243974291336,0.15070752687568972,-0.27698798093394966,-0.6123890676343038,0.10497170500634816,-1.0856116287371635,-1.5283372392327836,1.0607246522787688,-0.3869185636902928
62,douban,-0.4570773067043767,-0.8524007836012398,-0.3741643524347586,-0.9414091592094571,-0.3653882072357384,-0.42428717973623514,-0.08499644362192142,-0.8408714483957827,0.5364351309549447,-0.41360112732233195
63,douban,0.32036994150324494,-0.8148119764793181,-1.2471913503015861,-0.03464576058787189,-0.8271507338298008,1.101308567997139,-0.5763857084291919,-0.8141642874042931,0.39247616776085287,-0.3248135030212131
64,douban,-0.6624542293233786,-0.5625398638734612,-0.5875840293352617,-0.07649676765485157,-0.8180691258874093,0.62481995296795,-1.1134239779185893,-1.1223483602486937,0.7069277931044169,-0.43069242344858827
65,douban,0.011465238705393602,-0.665681090879244,-1.1544055669791717,0.6493488050625301,-0.03254736175559328,0.33385913488732694,-0.6751029932758077,-1.1221457795850602,0.3252882314774147,-0.3158628512875132
66,douban,0.22370115553700978,-0.8064348015201352,0.10652645653370257,0.03309517585571035,-1.3505205400047067,-0.7053214127917645,0.23141675943857315,-1.036283923477504,0.9847232559487138,-0.1868415333750398
67,douban,-0.5686905866574047,-0.4546507014454799,-0.08483112680923596,1.1997999999397704,-0.7502691997751716,-0.14483361654805713,-1.808296741621023,-1.0823731078289125,0.728786530699445,-0.34656313885379647
68,douban,-0.4787798098751498,-0.01707400913010756,-1.5792294336397763,-0.06649480317934091,-0.4611944521216068,-1.0249179307835605,-0.7069053248188516,-0.8187358029795827,8.612541315205228e-05,-0.5521934939722143
69,douban,-0.5107636127291609,0.023568049606880113,-0.8759865079316669,-0.7208485053970991,0.40478634371982875,-0.16789922883189615,0.6114792610594041,-0.82874846475889,0.34293065210206464,-0.1951439525301245
70,douban,0.9552268727204462,-0.1053905562927582,-0.09977134254293869,0.1967813203056311,-0.19388452793968022,-0.5373058476073388,-0.819478656119885,-0.2660949932098387,-0.5684246310071472,-0.15207995442428393
71,douban,0.9224120681061685,-0.32417159451028854,-0.5836302817073258,0.0584573083426811,-1.1913122100799445,-0.5458322010916352,-0.35434042697887924,-0.5068974212925424,0.2946676587878041,-0.19289353059667338
72,douban,0.3406803448148679,-0.1300945915577642,-0.0790055440275563,-0.3729043499122322,-0.9709549051229721,0.31014082736731646,-0.35987490995185917,-0.4430359397091976,0.051384997026644126,-0.1624621543100611
73,douban,0.13612562883174503,-0.17244102944283837,-0.49291674816430975,-0.28757391125110005,0.3435725425406515,-0.627190016387706,-0.42605994170240125,-0.8183805034538109,0.24850290447264572,-0.23462494984403592
74,douban,0.058843484935454556,-0.10827722906556336,-0.438973724743461,-0.6876680376997346,-0.9537883865910161,0.7233797023556358,-0.3313724502714147,-0.44654693356271563,0.1998098505727573,-0.21477820613186918
75,douban,0.9246195640609327,0.008184103929584264,-0.93348121784869,-0.18476152322461561,-0.3481248022365488,0.5896385426590929,-1.3388116482103032,0.12675063119356558,-0.22852048885034687,-0.18377723682204566
76,douban,0.6618141935232275,-0.2886005415164426,-0.2901498839490513,-0.5727769712913146,-0.0006330235908443047,-0.09981554855699047,-0.3540070490013034,0.04428681568878139,-0.4331967362550454,-0.1559888565237909
77,douban,-0.29670309505268355,-0.06835528706711928,-0.8513127238148783,-0.06592338268881613,-0.8251598620598458,-0.10797225043857782,-0.15116141837249644,-0.45354181929020915,-0.3199932208903533,-0.3357504129060331
78,douban,0.002897161024919194,-0.08952119358131523,-0.15422287833954387,0.08670933951821128,-0.6391426967926654,0.6007903646291095,-0.6036835490126354,-0.5686462529575631,-0.21091796946212324,-0.19218814038813842
79,douban,-0.3026383134322505,-0.1564872775874094,-0.06435411692495921,-0.3719296025274914,-0.44075485252636143,0.05298041957999355,-0.589731192013547,-0.5766011602392441,-0.16736433293284209,-0.29430922247386876
80,douban,-0.4105984942786748,-0.19418215462023344,-0.27965851146224147,0.09882562781822014,-0.5362866998132638,-0.3503158813858736,-0.23861420066910594,-0.30184605599250747,-0.3198886697662916,-0.27164902607747876
81,douban,0.79403613428516,-0.41234864449609876,-0.7165643677442225,0.4054808342573488,-0.6466080322040177,0.23309185572415592,0.07547942655358886,0.020212148305575967,-1.1360402398994722,-0.16989677991130278
82,douban,1.5194295972719025,-0.23163586282921406,0.44445635490371044,1.3568804025538244,0.26144087308836916,0.963981461058209,0.4839864437585545,0.16512425519508486,-1.0585331252623178,0.3799573587993247
83,douban,0.7434627915707595,-0.34307987431881937,-0.8434473204351001,0.49648485964005507,-0.6942902209207236,0.3844740405512134,-0.06864544126114042,0.33793211404500706,-2.176174017868799,-0.2782094876071422
84,douban,0.7411611966312086,-0.3141394311610416,-0.33512565587944815,0.29602192214200773,-0.2516787814504004,0.3889930248628656,0.2322000299958107,-0.033239723704422526,-1.2850702646548775,-0.09197038947053245
85,douban,0.9871474897302764,-0.19628217485449959,-0.8569895361469122,0.8131936143420069,-0.5531370860582773,1.2072417808513287,-0.7253606831557474,0.6671783143049259,-1.6820131607455826,-0.10791589465329196
86,douban,0.5826640041632977,-0.2354660480645057,-0.19593687734149487,0.22234492042550777,-0.48569821094330307,-0.23252017547484732,-0.11863960737281008,-0.09034394515069043,-0.8752720200397975,-0.15331953907662135
87,douban,1.3060175178874485,-0.24886574790815083,-0.3873824230424457,0.10693482394114699,-0.17615472294780848,-0.24529807301806647,-0.0770777678002365,0.6062693549915763,-1.177776720784913,-0.034159272712095165
88,douban,1.4377000751006512,-0.06493981865957409,-0.32233116265780987,0.2757196564156003,0.7910778711285391,0.22504279045431272,-0.4539105296440904,0.23663602752653998,-0.06014151458092918,0.19076653376551211
89,douban,-0.16309247001736382,2.2717528484453404,-1.7996691810773409,-0.7163144266294971,1.1843654010569802,0.3481016466033924,-1.0478398470099979,-0.14740577245615918,-0.430883357709805,-0.08263866312877859
90,qingteng,0.40372416845317505,-0.8065408719455708,-0.4382420560831445,-1.1969269471384725,-1.1081477279039385,0.10132056644653518,-1.0038726651983196,-0.9386291461540819,0.8862903447028487,-0.43492003643290666
91,qingteng,0.542994797884581,-0.872216267346698,-1.4447886661951759,0.9569577773936756,-0.4082453279572035,0.2650417648483198,-0.3467923409305442,-0.8505160006355548,-0.19378245671729516,-0.3106112738745366
92,qingteng,0.6164186311100741,-0.19545120338867342,-0.5724026996570805,4.6952108898929525,3.5104626493952864,-1.8906445689189102,-1.8776780434787812,-0.5801500865651366,-0.5770510056231287,0.1947629885806322
93,qingteng,-1.02991425491453,-0.8270299221631392,-0.3273676722165944,1.005007794557103,-1.2901373128792497,1.4917658680948966,-0.7314953420254723,-0.66195937483341,0.24600253059602514,-0.2978138386755397
94,qingteng,0.8129060512247134,-1.1737449964660105,0.43201826855618547,-1.533454687367362,0.50354096832259,1.1566842543687201,-0.6693832664798356,-0.5000254222659637,0.15775438475380074,-0.1680041135236321
95,qingteng,0.9238157282832583,-0.918390795965317,1.9054655409687677,2.5918485566124385,-1.8171446072712487,1.8151354494928775,-2.1495132836137354,0.2918813254287552,-0.8205776766756762,0.13799735660392085
96,qingteng,-0.46767945952388185,-0.7531131064560546,0.890158037343659,-0.5668125060022906,1.6932377332067752,0.7844685483498552,-0.9243346732502816,-1.8999010680632848,0.06912215829943798,-0.2543814051598112
97,qingteng,0.18837565204350415,-1.0009976786405088,0.6288954588917172,0.12224123473754522,-0.9531331256067976,-0.908128327884006,-1.3255230342109252,1.4592873026428606,-0.09321087960114648,-0.1785586699882314
98,qingteng,2.5941486184518214,-0.47694834871119723,0.12139122103647385,-2.242729810684909,0.16415980938738145,-1.6415486355994204,-1.7547188449865603,1.2838746402760064,0.15579156057036495,-0.13210347470297384
99,qingteng,4.9617459374943955,-1.1947829030108044,-1.434243212759812,-1.490950375063923,-2.4628163123113587,0.31372412679366657,1.0791285238684376,0.7254057150890743,0.2884331792314472,0.2044909630979583
100,qingteng,0.18412439634849026,-1.025578564964831,1.4564016836239992,0.1444360907939006,0.7298629711672301,0.07022682239903631,-0.6289193527581536,-0.24204682568722877,0.5672106444399797,0.0934051246559663
101,qingteng,-1.0791675173208446,-0.5155923859275569,0.7097696791131628,1.7888384022545005,0.4034502402537048,0.6926926223972345,-1.831275768916695,-0.7733343095572506,0.18879162022494556,-0.14885014890640513
102,qingteng,0.33473877582622713,-0.15059694073558957,2.8703783161364442,-1.6049753761633223,1.018287519023297,-2.060579900975385,-1.12640360819007,-0.6890038438810754,0.8322268646597946,0.00875179764997668
103,qingteng,-0.30910065253088875,-1.2188770226815546,1.1008445793274846,-1.5359405346126438,0.3675710468326814,0.6875235948528671,4.112848827409804,-2.4610510398738232,0.8215942398687,0.18793896592107628
104,qingteng,1.4002286364064453,-0.6643345168031805,1.490169592441026,-1.2893049620534847,0.9702517326904175,1.8563877348934368,-1.7529479753147665,0.13405539164390676,0.10498267496636994,0.14359312308400365
105,qingteng,0.9559418603817598,-0.4493561257585277,-0.044684906084740156,0.3570348607022815,5.1205028489172335,0.8053429657908825,-1.6604694086675644,-3.022771351728156,1.0002723675798855,0.09065024606823632
106,qingteng,1.373398257025262,-0.7309930900712709,-0.32064793907494726,0.389938162483819,0.6719551378989476,1.2505751424283906,-2.086435881223077,0.5715001225938506,0.2620310185942743,0.04303600684460238
107,qingteng,-1.3400381863060127,-0.928710974860658,-0.6285381154014615,0.7601699329676486,0.8911382103390625,1.2288629354838378,-0.5473051168408566,-0.1879968817627402,0.4027799344384448,-0.172679329299485
108,qingteng,-0.26740007721954717,-0.9286242424818664,0.281059838221588,0.45352763763764137,0.9711645543913884,0.5228615149485608,-0.48272847521554035,0.738469927658399,0.2275186938157614,0.081090418095085
109,qingteng,3.0936238781348537,-1.2359999544794429,2.474069277083746,0.10860949431956843,1.9191071134364606,-0.9011031537449143,-0.39803754316729484,-2.2557829784562893,1.158882398765619,0.4223958116395439
110,qingteng,0.5329280043072098,-1.0479455612397137,-0.703457533517713,0.6905465184960451,0.37992959087452405,0.5501087381177638,-0.6644762290902219,0.6932717946466687,0.7718757676323095,0.06528912330383478
111,qingteng,-0.1219821290341982,-1.0858264037958296,-0.8514785430119056,0.3378781041620525,0.5666122619714977,0.28326639930379466,2.0866466337157394,0.22287057899617843,0.8675334485054211,0.22589300469322118
112,qingteng,0.09734422033194184,-1.1403839721228337,-0.8285990779066067,0.34704710065154143,0.49529971860038374,0.3913197358174622,1.694951367642639,0.3499707492634838,0.8321195182212154,0.2119912182664909
113,qingteng,0.24214127239171745,-1.1932448380400396,-0.815240150354659,0.31546760332367557,0.3075094199084501,0.24472630811457816,1.914133242084639,0.837161504862549,0.7736464868368029,0.2718239303527199
114,qingteng,0.6608675128918853,-1.1431178893301739,-0.09821148060249554,0.40784189898963824,1.5467174704191073,0.5719025853968661,1.9236967888133378,-0.4319546820808396,0.6047251454769781,0.3753970247177491
115,qingteng,0.5648864862104133,-1.2860083431948266,0.2874422386873574,0.8068554255818106,1.5664541893048562,0.8048368661475075,0.5086316272659306,-0.29370111202430765,-0.02984327377606437,0.2069289523960002
116,qingteng,0.09736818386009888,-1.1405325415728227,-0.8286204617764229,0.34704479715478603,0.4952986912959843,0.3913187587673864,1.6949790077366198,0.3500137158520029,0.8320704580684929,0.2119725048652867
117,qingteng,0.09736818386009888,-1.1405325415728227,-0.8286204617764229,0.34704479715478603,0.4952986912959843,0.3913187587673864,1.6949790077366198,0.3500137158520029,0.8320704580684929,0.2119725048652867
118,qingteng,0.09736818386009888,-1.1405325415728227,-0.8286204617764229,0.34704479715478603,0.4952986912959843,0.3913187587673864,1.6949790077366198,0.3500137158520029,0.8320704580684929,0.2119725048652867
119,qingteng,0.09736818386009888,-1.1405325415728227,-0.8286204617764229,0.34704479715478603,0.4952986912959843,0.3913187587673864,1.6949790077366198,0.3500137158520029,0.8320704580684929,0.2119725048652867
120,qqzone,0.22402022505060945,-1.2430709258015602,-1.03792754092562,2.0977192307691066,-0.8891525208990081,-1.3222011612744466,0.344463924746736,0.2611282627130302,0.97389456866725,-0.02729054324557075
121,qqzone,-0.18029400856529343,-0.8530894532581506,-0.5325133508009157,2.9946751298934817,-2.1697752908591372,-2.622875539703508,-1.2886104512618475,1.1294025196692856,1.4995534994986746,-0.10025258440152371
122,qqzone,2.305656515552468,-1.3122544180752551,-1.1949057660413371,0.2720425222643602,0.0338653292516171,-2.1657517118251697,0.14754289718566166,-0.44171729631662326,1.2846266740113932,-0.05180395331028287
123,qqzone,-2.551305880084503,-0.6075574996349811,0.92113449979324,-2.8345092510010335,0.48370350429378556,5.5382936711165485,-0.7454173519641516,1.2607866233919331,1.0565899870385331,0.06590277757881056
124,qqzone,1.613503371416376,-0.7272555768759313,1.3018748834527936,0.44045911748286976,-0.7495082443457026,-0.6216656958526462,-2.304517714814002,4.007036661255294,0.248460272540316,0.39459480528875457
125,qqzone,-0.3131561063091237,-0.8694991606387589,3.006329760793815,-1.1224502267451015,-2.1686977412888777,0.38703817431164583,-0.9292427120297451,1.5815457861400508,1.6543476655795022,0.23428796930371226
126,qqzone,-1.1834826667960148,-0.543282520396268,-2.7031830370402217,-0.33003808685922836,2.503160761213146,2.42514479595471,-1.4382908392316054,3.6692784849595164,0.059274291405901194,0.033182651214991546
127,qqzone,-2.3323253285855183,-0.4002894571912635,0.43928520634034307,2.167309954317044,-0.761215182119042,4.625377312973868,-0.7076102597515566,-0.2607918091114024,0.9552676864914761,0.22872515614485356
128,qqzone,-3.40805713576227,-0.5437946506938155,1.793690059308665,0.4957108724364249,0.5054081972595661,-1.5596865006598315,0.18822475367026423,0.8376625704138051,1.2886591808219863,-0.016306130892662068
129,qqzone,-2.856593565962542,-0.6654283480291616,0.18185064834190048,4.329881253118744,0.1544488621835856,-1.2776882035822066,0.9636112187344006,0.7558580002591524,0.13978667432310363,0.16566905587221828
130,qqzone,-0.3235686643523766,-0.03403664579026021,-0.6959129853889073,-1.1614277956925076,0.79164447031753,-0.18544022911368765,-0.7971839444770352,-0.647844785422021,1.1335163501757588,-0.23303451038036702
131,qqzone,-1.932558740382221,-0.20116612468079637,0.2720471329718256,-1.7709173574584018,2.8357838229644416,-2.12223162104042,-0.9923774480820327,4.913435915660763,0.8224659031391814,0.18413949436169005
132,qqzone,-0.47514935543051234,-0.16063612365905786,-0.8182164212515166,0.8602144519978064,-0.0004586032943620433,-1.359219549759968,-0.4403258551921143,0.008725078575042783,0.5560869811655047,-0.17750007086122277
133,qqzone,-1.061041823863216,-0.6515269294363253,1.6167177404878095,-1.1037810358453137,-0.8240458556648824,-0.9332259324692764,0.3109525679901669,-1.2944508789285063,1.8131362128787991,-0.14569797766025944
134,qqzone,-0.9239853947233139,-0.5852760049177334,1.3466378119570583,0.5280839297897113,0.8141378602755417,-2.2698817024286413,1.0135461521786049,-0.037379534691544224,1.0662922587343815,0.17172316695729478
135,qqzone,-1.0759209270558492,-0.2541220599841436,-0.7824717962260955,-1.361076467632913,-1.6229318048996382,-0.3640959153311518,-0.228836336918789,-0.10290487292442506,1.5664386627089946,-0.3872875475322818
136,qqzone,0.5532293700668748,-0.20038610636052445,-0.38860523736864705,-1.5206935831231496,4.104336841999201,-0.9761918703304174,0.4276156101584085,-0.8516080181919377,0.46826047069237753,0.08116653164061588
137,qqzone,-0.31485410693170574,-0.5916413737440613,-0.8104773852895383,0.4192957580482155,0.6858848118185473,-0.2977752955032116,0.5127826988607959,0.41449685520412555,0.38358617350894253,0.012486456426706984
