,App,0,1,2,3,4,5,6,7,8,9,综合得分
0,58job,-0.3713442253976277,0.011711878784934225,0.4272621857876796,-1.0356587128353207,-1.2272672618119345,0.5502021845968322,-0.6550371715269954,1.166490536775496,-2.749033160484457,3.818153706131931,-0.15581585335726914
1,58job,0.9664277134667841,0.4018947606162971,1.2383326428382782,-1.765042569752385,-1.750998151151128,5.124980696762837,-1.0373496017993704,2.787353920474812,-0.9489172937348131,-1.2497440519131868,0.28661645882839687
2,58job,0.6304953419570523,0.2794824941410652,0.22931883434723901,-0.9299999603420052,-1.0069103367524466,-1.0324184010025395,-0.4719696685993735,0.8312304963163014,-1.2254520558509518,-0.7820312173336671,-0.22804451245837823
3,58job,0.17283724014789698,-0.03221528665624717,1.279956788561447,-0.33239066647176235,-0.48174818632422833,-1.667175836811141,-0.16082866342840052,1.7737510229248696,-2.2533182682341577,0.4527854870942651,-0.06196412813034589
4,58job,0.011676572186178383,0.09337712766992644,1.205855346674774,-0.9709265966188447,-0.6181951710711099,-0.7315082792427543,-0.4215408560124264,1.2888284993116483,0.8941198086029813,0.25061720401499454,0.06203731955340321
5,58job,-0.44292375824494773,0.485676534607719,0.8738248152341201,-0.7345528024183522,-0.08616115723661635,-1.7953021066319599,-0.4162377136890237,1.6784567351028767,-0.23419942296468912,-1.1106316225457296,-0.16504365484547479
6,58job,-0.17998670413532875,0.6148737013810857,0.33466843960688164,-0.5143167311048099,0.4811957775109316,-1.666491921736647,-0.021453229311651327,1.2998011497272985,-1.5945645944971552,-0.4299026516390162,-0.12968990261440225
7,58job,0.07286576517534374,0.3890356034716699,1.0341753176002022,-0.5195864634927243,-0.9781541089094513,0.5141908020383805,-0.5224263716017059,4.190127260144766,-2.6416587272604173,-0.7765011442899608,0.04182859331192218
8,58job,-0.6600841185448374,0.4598839600746878,0.4335039198330419,-1.411239335203546,1.7479752840314955,-2.2860900267271926,-0.5038882963474728,4.335987662127109,-0.2627813132809096,0.13973268724696267,0.04265955183557612
9,58job,0.007760830333548153,-0.12356835806940751,1.9076279432797363,-1.1653269429616906,-0.9035794566672843,-2.097072490213226,-0.5229047876594078,1.4047556161894619,-0.9609531913370661,3.989391974609553,0.08232106891330201
10,58job,0.3374574826975824,1.472138473332792,-0.940498133461466,-1.1007673420437398,2.345650270214064,0.534986350296228,-0.9629645522871154,-0.3006394011416584,-1.1067516882459938,0.6838150276921101,0.11273315699350692
11,58job,0.11618812724104437,-0.06808284677890035,0.23349903464062602,0.6526085041340692,-0.4625409451348581,-2.413402196694511,-0.4844930493287346,2.0824926443826683,0.9134725251649931,-2.255966148734687,-0.049445918714613166
12,58job,1.6753945928223886,0.20933805715799636,1.2522551854598314,-0.14335906894305045,0.8070718799572603,-2.426535251849688,0.04631381424154182,-0.09656652796671515,1.5771126543739344,0.6024002456041989,0.5486537996550286
13,58job,0.9717046046834891,0.09588114092459442,1.009651976351943,-1.3231892298695562,3.3634282212686877,-1.2318933762463877,-0.4780428566238483,2.577844072049217,2.122978052338799,0.27074355265336564,0.6952172085059611
14,58job,2.1848038429075665,0.1264372566205752,0.2966648136886804,-0.6353645298917717,-0.45612588915938157,-1.9506426509427797,-0.4776130057525184,-1.0340023238047045,0.6488528439345315,2.808159825615801,0.3604423505905269
15,58job,1.4704955472397914,0.1791024799508109,-0.08220072374780178,-0.8157013659617642,2.0229219023191156,-1.8504646996271328,-0.042878631757848146,2.592795579076347,1.0472916192671349,2.7013937563545736,0.6930073820787584
16,58job,1.0730756141151219,0.5636791523464404,0.3174676324187341,-1.747536288716299,2.841219351229265,3.449001107162084,-0.22713546634634418,0.41771627564832525,-2.1009067769473795,1.9445428477912412,0.55352803483604
17,58job,1.3217266289086325,0.22025522789630086,0.19063605317488524,-0.5954050628424792,1.8437610963228603,-1.9682332943718999,0.40756342115134325,0.5741560975852797,0.7566543805682421,-0.19904146118417038,0.37589650192399665
18,58job,0.4496537630209855,0.4322373497269772,1.1225837210839966,-0.46357901367901816,0.18609127268322007,0.13918883323486497,0.23153096037482016,1.5804475205014152,1.415509797336779,0.428778055407746,0.49425595488820073
19,58job,1.4285104732206326,0.881147880567671,-0.6170689656500391,-0.5497743702256171,-0.04347538569747673,-0.025348250633399867,-0.2630685470899127,2.6046174861278906,0.45965912480883653,0.58202030879732,0.46999604473140993
20,58job,1.5094783057927215,0.63884405144688,-0.6135381100875671,-0.4766538102033131,0.3633879867231951,1.1284770610505386,-0.29585171046842645,2.790262120743936,-1.8494796886463092,0.7556932725676592,0.42303884395067454
21,58job,0.46744884316865243,0.23610508060818813,-0.0905995702688431,-1.0773231888957977,-0.9383863327302132,0.6244141430870137,0.2325910749545625,4.038163996839354,0.06885455291482726,-0.2323386458273257,0.2004272307434626
