,App,0,1,2,3,4,5,6,7,8,9,10,综合得分
0,amap,1.8507422950816845,1.2480486960695045,-0.17793297186911936,-0.5738853379481923,-0.0010712385973612848,0.7051826946999942,-0.09955164801660443,0.23420613949860625,-0.11616516769916399,-0.08676997046516229,-0.13385730007941504,0.44594438763916106
1,amap,2.1074250280196427,1.4150683103284407,0.13873519387803063,-0.10660667254405062,0.4264392787222539,1.1173619048185774,0.5108925260521826,-0.13800924069932616,0.40471640340359205,0.44206084125582384,0.045885438161608394,0.7352673965976254
2,amap,2.8046670296312333,1.4785767919461563,0.208497811696375,-0.40288080281311567,2.1982249848434523,-0.5119728890602039,0.1757099874369577,0.6935691914550873,0.9902255180705758,-0.6609496617399222,0.4717972670952652,0.923607579443303
3,amap,1.7189631802501362,2.0936376182495726,-0.14768316238417645,-0.46897314052540734,0.32100585680306437,0.05765583157261367,0.44522655435012237,0.11078567786177754,-0.20691421253582787,-0.5731222277570864,-0.5391524850020937,0.48143445418612507
4,amap,2.221462237797952,0.8012697945191605,-0.31049646790329993,0.0274709497436934,0.7098633144027044,0.531980817510312,0.155317045904221,0.37781634802955566,-0.37314936926904235,-0.40554186833546246,-0.5158843945961453,0.48539559416503647
5,amap,2.203305020596288,1.3194632039628338,0.0689207317583518,-1.2687187331906276,0.06032420134201395,-0.09669873299745771,0.15752597705488436,0.07600484471677407,-0.11521724116284768,-0.7081884560295029,-0.7157135114866019,0.3550240445115107
6,amap,1.2639850495466964,0.6268890058992193,-0.16159729627375413,-0.4308667497436704,0.22500108389740628,0.06638268275028279,-0.3418165452307655,0.13269807439505937,-0.527084418268736,-0.22469045024127113,0.6873547268913437,0.25101896124074063
7,amap,1.361405432338951,0.63373892987584,-0.3728647733594233,0.34304730005405637,-0.3200057376105745,0.6452908305259253,-0.718245045634137,-0.29797392378723964,0.09986991306812641,0.23557999877971555,-0.10221254304877588,0.24670236768130002
8,amap,1.712798606170009,0.15568899552399054,-0.41940569317134796,0.25812430679137094,-1.1217164288944996,0.8837280458359804,-0.5015841353825004,-0.40216227485869155,-0.23391740111494264,-0.7979179092322894,-0.23545186285691788,0.0880224074804239
9,amap,1.5542874901665622,0.3067451983556265,-0.0781556341410321,0.6232624996478147,-0.4290063069275857,0.3626004597354099,-0.4239552381229518,-0.2677953584241242,-0.2861020420926826,-0.4769331694944147,-0.3822617378446503,0.18350146229669248
10,amap,0.8917051536708459,-0.6814026952399735,0.13406703907629436,0.42468533501215844,-0.1816104220308139,0.8689092558513983,0.4983040220106818,-0.21652989547565524,-0.025604902129222295,1.5158129417238886,1.155381984888013,0.3628295128227544
11,amap,1.6426092296737909,-0.44048417840297793,0.23132752953123104,0.714912540438331,0.3548184228012428,0.22628538000018059,-0.10524176608716874,0.011576574724476164,-0.40095407900713825,0.3236312864539843,0.4597889569623673,0.35498296816471464
12,amap,1.3412412865941299,-0.008867019168765238,0.2275320953858636,-0.23070561681518864,-0.5252943755032817,0.7956821932261167,0.162650109900542,-0.14928286307089653,-0.18933434154985349,-1.0733228858908948,0.3557798758906837,0.1775537033700559
13,amap,1.6177499674685973,0.2528043137148736,0.12171396913264221,0.04553745427457456,-0.1857466143657092,0.07165566198351392,0.560318693990264,-0.3165039148278094,-0.47815877160949927,-0.6036013596968139,0.10735186109285501,0.25168022501695925
14,amap,1.4637092985266411,-0.32076438889050407,0.07143352504203282,0.715177684668247,-0.08940518842832247,-0.12844476584400905,-0.11110979295085761,-0.21934320478638641,-0.28120611335221307,0.11300094631381896,0.19541224133095664,0.21884897133567185
15,amap,1.378806663673274,-0.661096531325985,0.43598957329374,-0.24661046965076167,-1.5623650926729888,-0.15343748167690843,-0.0798432447212377,-0.030170003881492716,0.1436075431395072,-0.23665755389804127,0.7699536322935433,0.08732633204999476
16,amap,1.6134369715756247,-0.15030380058790546,0.3479914644132398,0.16181033891459043,-0.22088283631626282,0.489591894509758,0.8272286375486455,-0.30597777083787475,-0.16662442418420378,-0.4481694109676669,0.6201449850746332,0.3506775286465713
17,amap,1.133990907407919,-0.8281027076809286,0.7732741657733253,0.9237856363259982,-0.5362030165366193,-0.009088842205213337,0.6076707105807494,-0.1403689174338417,-0.0641268123783868,-0.4542691033325255,0.599473136443365,0.22686639264014366
18,amap,1.4074226995815886,0.06805200839102589,0.22194443964175434,0.19646709815760766,-0.12052073777025188,-0.04943006297677077,0.894611843015306,-0.0830928365796433,0.07551898021728694,-0.21353800098841644,0.788409434268982,0.3808107930357009
19,amap,1.8982777180217547,-0.7520777572534518,0.07672418886068762,0.4397760675599031,0.07449717930360468,0.46962384238019944,0.3573822435728668,0.21417051855567526,-0.342182882287865,-0.494598777883402,-0.4249216865270139,0.2511968054870399
20,amap,1.3382271534671213,-0.6241284635800641,0.29689772684439664,0.734953466359364,-0.5358164706250751,-0.06541953325539727,0.11408113902809024,-0.46900680191373983,-0.08965974127492532,0.31167554959398586,0.1977075287422458,0.17481759020364387
21,amap,1.8756728129842581,-1.2296202954323312,-0.31555922353094734,0.30877337339800365,-0.929684100349684,0.884146722243652,0.018880529322003188,-0.037685227492275375,-0.2120409316040581,0.08341003607201378,0.2596904140128211,0.1449912701793901
