,0,1,2,3,4,5,6,7,8,9,综合得分
0,2.5811613215025524,0.48888380986673613,0.845086832706846,0.7165903470565333,-0.549404601701239,-0.026671830817226683,-0.038420039766532216,-1.4394621116455628,-2.1753405284112626,-1.0292359547739343,0.3048285878735734
1,-0.22560093058141892,0.23064641871792854,1.8589895021973877,-0.3905547593410418,-0.6508429182990981,2.677188455431611,-1.2928098541760658,-0.6780878662943599,0.08042243190506997,0.0959981041757632,0.0017024459228452892
2,-1.0250218546270249,0.391924315644536,0.96954932211291,0.6717138665167249,-0.676607516905379,0.03998456999622646,0.548205875565363,0.7311193726580316,-0.502591769265721,0.2709668236395289,0.054555852756144836
3,0.16968584323345307,0.27993936598684976,1.8061053981713433,0.9146227618284054,-0.7995324223075255,-2.604415261604352,0.49725232950623854,0.8944728515300104,0.34057364724738054,-1.0420504568011548,0.222843339098029
4,0.39971332455323727,0.37162203371468006,-0.03268394404152811,-1.1581816967845497,-0.39595258375439407,-0.704722626933689,0.10856891588140019,-1.2193650239616676,-0.8978988296114964,0.7937660156632953,-0.3532856018571923
5,0.25887787684294833,0.14095192024136488,-0.12097503200933424,-0.7901160137441119,-0.46250939376187156,-0.04570855480611746,-0.6806407541875431,-1.0698751360798031,-0.5448017207075188,-0.043467970360275804,-0.343697131552976
6,0.07582480474470119,0.4245853283240388,2.4413769436058215,-1.992534868730834,-0.5408783773476934,0.33078349021516396,0.9100898793780537,-0.07013122674263975,1.1505939178926126,-0.3135194470556069,-0.08076620237466894
7,-0.7269219569788751,0.09289233054801109,-0.7879632396099154,1.3954984820211709,-0.7034062796169398,0.1536232390844672,-0.425271681379152,-1.2787406653955322,-0.03372290769530761,-0.28825419957169934,-0.1145220313556636
8,-1.0564151316425021,1.8798243821176805,1.0909651053400586,-1.1598098177600134,-0.004980052506882194,2.760397937581199,0.5005780152861133,1.8110152968610913,-0.766606955608775,0.3761280543050184,0.11527116871555057
9,-1.2827156660249883,0.3426766645461814,1.0424900082389996,0.9746286987746124,-0.47791940566211905,-0.3733427659119268,-0.30144395988896766,1.7491772497915945,-1.3925488804885402,-1.4200819465193717,-0.07871244590696144
10,0.07636010488480283,0.09164248131358001,1.1203536669554142,-0.20198699117068805,-0.5879173658867847,1.102170703884927,-0.16654016741091787,2.666432317688187,-1.7857626706457574,-1.4828707823026324,0.07488984700734792
11,0.04078096615639026,2.002210626524356,1.7149709486791436,-0.5314285846062384,0.07611247739898272,0.27125126315574905,-0.4148388122393081,-0.7315997653482599,-0.8051704448753132,0.5750497209600582,0.06331188701956796
12,-1.6934959515514332,1.8642179748431476,1.7754536492741881,-0.4046965948729477,0.0016044834296558782,0.2964072523392828,0.2244668351825953,2.499218086184708,-0.5134751496906288,0.9309332419349198,0.1345264942072463
13,-0.17198998599939586,2.115888222571843,2.0087840366395873,-0.42989947573809867,0.11904354563051375,-1.5242818654854893,0.05442648509174522,-0.2747686411177895,0.09033251958723372,1.0940387821641158,0.14593995320702613
14,-0.8551965008588797,1.6415139519632518,0.9481896264132427,-1.2688340494099049,-0.03728407150651251,0.21530764007373157,-0.13440132419681589,1.4011779261489936,1.9796632171994852,0.05001588906433494,0.09704309009256425
15,-1.2175889762144514,1.9491958120678934,0.4879861926470003,-0.9708891593618116,0.03220546662923337,0.37912020614794467,-0.48004592343260144,-0.43514178652665275,1.7305602216881406,1.246876993086883,-0.05534435465212734
16,0.05091240180250698,-0.2260252043690825,-0.46595174582111404,-0.49510482326118105,-0.6280668647943293,-0.1331291299796017,-1.3340545458027135,-0.16998075911391694,1.42534922641596,0.2695149674100918,-0.14835069018118383
17,-0.9906493967275855,0.41488438953667006,0.7045688904080444,-0.3145552701862454,-0.5148244454169651,-0.2589712965771368,-0.1134995039806229,0.6619180941579622,-0.7897310395554488,1.3100794589042584,-0.17764156426424663
18,-0.9011994421531451,0.22766837278906674,2.184783914450778,-0.3699411348062214,-0.6588817572765073,-1.3173753079399022,-0.32428726023236265,2.237366993069527,-0.5105833785435547,0.4177676054889854,-0.056385574255634695
19,-1.0803640401732322,-0.293880066356957,-0.8962438595754911,0.7044331915170733,-0.7948800814374941,-1.1548615578515333,-0.93233543531109,1.3171075943862867,0.47796623117928366,0.08949529432867667,-0.16732333054289744
20,-1.703430349135671,0.35165816183352044,0.23814804356799407,-0.23072740628773292,-0.2728210431653563,1.2485635849649985,0.44532611460291405,2.003604525870156,-1.2658971080052643,0.006418844158304488,-0.17587656678530983
21,-0.40861297778801053,-0.17399123323199325,1.8317600924333108,-0.14427185613177215,-0.6762708581238515,0.20649712970195605,-1.3130382849534534,0.637919751736452,-0.2937117289428222,-0.09278745242451313,-0.09910029602675124
22,-0.3613910790925834,0.11231326327563598,-0.7117701846317304,-0.2701104060252324,-0.8854326066114724,-2.4827099685979266,-0.05134244042731715,1.6548402184064472,-0.01617277729209018,1.2983770921197313,-0.15963995511776025
23,-1.803910654174013,0.7805270024140627,1.1673036973387811,0.28421351649937676,-0.5067852909261601,-0.33412099145930646,-0.8760544469621899,0.34821431278490483,2.7124120538769474,0.9195435938289332,0.06715754887511681
24,-0.9035140948380413,0.900685180490468,1.147809890356583,0.5810442779628782,-0.32632932704407025,-1.0010508850599182,-0.6033617528494265,0.4627268990758472,-1.7358379504752628,0.5732518823877748,-0.12043550458423315
25,-2.200328770614678,0.11421485787306636,0.3092459747414963,0.8142943339460744,-0.6676296428769559,-0.3052590874611512,-0.39467144700924817,-0.5071513770412567,2.034761572241883,0.9789682742999254,-0.13705204134240384
26,0.14735299269850186,0.6310673971883675,0.0329957134116989,-0.4682028406103875,-0.4022490984974539,1.8048599473753733,-0.6270233662538071,1.162397472864609,-2.1886426458755173,-0.3330622226581436,-0.07675945421660567
27,-0.3296601029090961,0.5438395592586227,0.5943508796018576,0.541918217780184,-0.49003486540272495,-1.1542747536233022,-0.717687972747656,0.530308591053609,-0.6741550859565757,-0.41427204507113097,-0.06105017071712534
28,0.39374467905329397,0.4115123160533199,-0.30239990139483724,0.04383023431010186,-0.5289290709043728,-0.5758266873804858,0.321413998340891,0.3492244628415512,-0.27386298082451316,-1.005965627170728,-0.003981253487465019
29,0.7504721039386962,1.435563406096973,1.1753095564524585,0.9729734539584205,-0.06616055851720025,-0.9468612333157886,-0.5730369577679806,-2.565244269214962,-0.17414132385244327,-0.5994356930148107,0.1448320498003694
30,-0.7425097862476869,0.4843923489345829,0.4284385035602718,-0.08408831314703669,-0.544114784155632,-0.41254832400250024,0.6351217268406159,0.314030388060943,-0.32607090058708843,-0.11309502162376249,-0.12995710779708955
