,App,0,1,2,3,4,5,6,7,8,9,综合得分
0,NetEase Cloud Music,-0.6820322341819606,0.7228455382402015,-0.3611564587346968,-0.8217977450033666,-1.0575147987693174,-0.2312718212878746,-3.954592660328497,-0.6915515599863264,0.5432861705407145,-0.42747540163114767,-0.7198810500550102
1,NetEase Cloud Music,-0.683532555951931,0.6413227020007284,-0.146752350267106,-0.9695216340953005,-0.32620351233559985,-0.09489153047556952,-4.1958787068924135,-0.5820274843485479,0.8896376074499739,-0.4074259520632208,-0.6631097889545841
2,NetEase Cloud Music,-0.5156249388124963,0.4678897324083678,-0.2916359552014624,-0.4059760086192379,-1.197827604273928,-0.6646094794602885,-3.632699783086268,-0.5710892662214856,0.6455806729855165,-0.31549571347650224,-0.6818522836537304
3,NetEase Cloud Music,-0.4402005970886797,0.6926282109546119,-0.26966042419700964,-1.9801662066331673,0.04749813711694521,0.24431990293961994,-2.848325188402527,-0.8305278436910407,0.7019087810639342,-0.6407690636271879,-0.5320162319213603
4,NetEase Cloud Music,-1.2489707654439623,0.2804835961515277,-0.526272159107668,-0.13588424879375863,-0.21530789572666578,-0.603659845761211,-3.1060156127646654,-0.5500346712743035,0.3715401711435458,-0.31369387501511786,-0.6812819960528373
5,NetEase Cloud Music,-0.4135809486984248,0.3691223083627,-0.3955391456253588,0.0570628843625408,-0.2838881652631097,-0.6753803141451918,-2.911604798060001,-0.5915227616520665,0.10219838462397966,-0.867694506319147,-0.5935076034462158
6,NetEase Cloud Music,-0.8438327284853501,0.9371850268504978,-0.5737719951369143,-0.5462968667905852,-0.26320742037435824,-0.484227669424941,-1.256067892119787,-0.7639369046168717,0.09807418325294888,-0.3852358656427508,-0.33152080927213684
7,NetEase Cloud Music,-0.40896388339581985,0.86078367972307,-0.13300822635228413,-0.8473296491362288,0.043511338355510645,-0.4457758452913548,-0.0856848803070356,-0.26489851825520094,-0.2694974066070449,0.09490291169812859,-0.04026595098681613
8,NetEase Cloud Music,-0.06985089732105196,0.9404682700086803,-0.23927641204144764,-1.5763365694890121,0.06202801032522189,-0.5162771104341501,-0.06654291017031445,-0.2883022710081263,-0.5228890060567402,0.14849939422309122,-0.06458653519670994
9,NetEase Cloud Music,-0.36484761015528233,0.7883924407926503,0.42698318612481906,-0.626909732614543,0.2803700720893655,-0.43111288943516346,0.07752381798677156,-0.013360392010150638,-0.9128325274188065,-0.004410909002762948,0.01678702438651305
10,NetEase Cloud Music,0.18041109407543,0.8809363388095947,-0.14900719025807338,-1.0865697667855339,0.0024327408300144912,-0.35013642696820513,-0.030967281048585878,-0.30645313867355073,-0.5650051077246598,0.04374922043456013,0.00032574347025475563
