,App,0,1,2,3,4,5,6,7,8,9,综合得分
0,airbnb,-1.1473165932859857,-1.2240981668516726,0.8395071412775258,-0.8919651637947538,-0.11007239356589547,1.2747120552946996,0.27235250801281286,0.43610830484620233,-1.387209391487391,0.6151015824508609,-0.29385810430060133
1,airbnb,-0.021702801724550434,-1.0006109825752216,1.2432424347491118,-0.7951003528786202,0.06639190809877157,-1.028209082725304,-1.1732517976993275,0.15470678844145844,-0.2591846083756274,0.03871970856453789,-0.27326351314234537
2,airbnb,0.11037920052426811,-1.1080034603573876,1.8144138857317698,-0.6297675828979442,0.7117860999857902,0.052841788478979496,1.1003154156879658,0.10479134235520825,-0.9514541715379308,0.5563066575995649,0.13284608189294522
3,airbnb,-0.42528226558497834,-1.2764480906655897,1.0886539565790878,-0.748925870677177,0.6666293960902775,1.3856366492537662,-0.9889636676474254,-0.13840488549837907,0.4118535130626197,-0.6429095269583499,-0.15812060288867574
4,airbnb,-0.2239580830501008,-1.359408977822208,1.1182028435490017,0.13114881410862225,-0.44061602437159825,0.6620059386734665,-0.3052878863671244,-0.06136414883238269,0.916850656922827,-1.2023596849976512,-0.16684364982847055
5,airbnb,-1.239842956674182,-1.5313499708939813,0.3941000332032435,0.08265214957638618,-1.6699012487878866,1.2424944609984863,-0.028195763218100064,0.39460233488839924,-0.14096599475952126,2.194426948069132,-0.19660555377126862
6,airbnb,-0.38471758098013137,-1.2917352442612118,0.7444763802805845,-0.5784023192674032,-0.5723949442764119,0.278554456283302,0.3652598845796715,0.0508986999472296,0.11214899092964432,-0.8664339241312352,-0.2904274942090276
7,airbnb,-0.8688183028472004,-1.2424084197524659,1.3641990835649223,-1.086509505635977,-0.3660571761794879,1.6730738658608086,-0.15725600174818483,0.2742654116923662,0.05875618112730555,0.15622345635114313,-0.16884699236030484
8,airbnb,-1.5215514346013725,-1.3479012625617595,1.8076176237418191,-1.0599178817807307,-0.5207870341285007,1.4035687394299068,-0.42815123958152274,0.22549476543071986,-0.09426259593356201,2.8590324301539565,-0.06499219646962578
9,airbnb,-1.2779207270533188,-1.136164619492845,1.0878525969788646,-0.2568829486678969,2.087699733310965,0.3762612683868553,0.23238697808923325,-0.20211123502679043,1.3860890750408559,-1.653143969265681,-0.14767888356283138
10,airbnb,-0.0009460467842615442,-1.2137760570626073,0.9631901445273543,-0.7235043078239853,-0.11336678233925736,1.1810150133912558,0.17249358615797467,0.2570930187706849,-1.4815228455754597,0.08685129437779213,-0.12870819132306385
11,airbnb,-0.928901357353293,-1.4322275923967132,1.1260550340112399,-0.5592608055069062,0.4493923535643712,0.9930890966294612,0.2924305183170791,0.04765162314414565,0.20840672965465623,0.08235374425381892,-0.13021715037167242
12,airbnb,-0.14090954458770286,-1.3961830602632443,-0.3444119288476451,0.29561182334798514,0.21842217824627685,0.13676251979491913,-0.10544057085931731,0.08297211129614167,0.7379502634778701,-0.41491424397163185,-0.13790892651296008
13,airbnb,-0.36531074901332555,-1.414487933089692,0.6674448065371545,-0.26600322304947427,0.4963965441935336,1.0473625079830629,0.7117458707962195,-0.11543029792995092,-0.21423416956336858,-1.0910607021140317,-0.15587895369772545
14,airbnb,0.6453245026839506,-1.1638590498261305,0.5777894811453004,-0.019635995559110452,-0.0860434063948099,1.0218006048429478,-1.8088582177984314,0.2874376166627476,-0.9487211606914923,-0.2830865218928191,-0.13749162381355978
15,airbnb,-1.021590827378017,-1.134966708897052,1.3098340857421722,-1.1521666943250042,1.6896238094941622,0.4331970353159931,-0.21509602751825108,0.2958771054318109,-0.7276092142909252,0.4586906379956697,-0.151891464489439
16,airbnb,-0.8703026444110045,-1.2873363215319686,1.7681722635758133,-0.1317964260149377,0.3600746249685997,-0.1592226760239144,0.1859752690197889,0.24953699143774005,3.5469372809925743,-1.1698988394317382,0.05553098740359322
17,airbnb,-0.48703048491619866,-0.7624869731411515,0.14120959584741408,-0.1344277952044108,-0.3322185895037422,-1.0592500710534822,-1.0359916399805318,0.10170297812885688,0.20029890324070954,1.1439475888566528,-0.24426302854437945
