,App,0,1,2,3,4,5,6,7,8,9,10,综合得分
0,Wechat,0.3819548974244588,0.8901830496197922,0.49043306330508907,0.12365269861517819,-0.19370635535740524,-0.4614832197518219,0.3918653920343928,-0.5263037475826681,-0.23672961885088395,-0.12580687211131647,0.13265031744062353,0.15188649656352796
1,Wechat,0.2331974767672464,0.9305741034440129,0.5951296969141134,0.1348079981367937,-0.09647118278587012,-0.17526305367632147,0.0005528190415451745,-0.15452389243060136,-0.8018491959566074,-0.019589342198913874,-0.4211911618679812,0.10892487670342466
2,Wechat,0.26122188369902904,0.8770665667147264,0.5237975658888508,-0.11531083610104353,-0.06035701735198062,0.10355564425110646,-0.16379654908609761,-0.09380128224591144,-0.25074335273298615,0.0245409161678217,-0.11837922884206258,0.14974526957448014
3,Wechat,0.08729795485028313,0.6601637441604655,0.3984713305289346,0.17929942013432706,0.4830024487270022,-0.13261693248301146,-0.25436344704288205,0.1288278895647893,-0.9231022991213813,-0.21441853720465512,0.20258811837416993,0.11513480044562306
4,Wechat,-0.1239273315333548,0.7264614961979535,0.23030652166146337,0.37398665019297217,0.7859922655815382,0.23515010190633379,-0.02365904231109853,0.28185550423084355,-0.7085737763781078,0.18222151195884514,0.08276472233441692,0.2232821308885971
5,Wechat,0.036979670990589165,0.8220951334742412,0.25097009783546964,0.5666208112024135,0.39299772278197675,0.1369108054726992,0.09876637945963727,0.5081058314389935,-0.7707120909194093,0.11333367573795936,-0.2581888871267118,0.22601155048362523
6,Wechat,0.04682857498278417,1.4047939692358111,-0.14735509782817274,0.13389353859935507,-0.2289510124399661,0.2815621949609799,-0.21805632050150148,-0.21720770833249528,-0.4313366262253881,0.049340217758708824,-0.16753953828204593,0.09182129864163134
7,Wechat,-0.1610531346739445,1.0052548613789305,0.9310849879993635,0.11680202710341268,0.09418047106464465,-0.09421031275811391,0.008271931845967048,0.2045984791394271,-0.6816811948831301,-0.19775444853296736,-0.4671089110464158,0.17209079403498034
8,Wechat,0.24413323536326056,1.093214719249221,-0.2386660089994313,0.11449375518151712,0.0017007541584137286,-0.1989588636726287,0.11330496656883704,0.18894893531074985,-0.1998237541440278,0.21556179771261175,-0.022431204452492953,0.16242688415152864
9,Wechat,-0.26591777456302,1.1963359357841101,0.4686294910743036,-0.2168365563748961,-0.14607731420549322,-0.45289306029316534,-0.3531303677334528,0.07565840405151318,-0.3094799461887691,-0.06706111533760456,-0.18503682965833748,0.05814966354644769
10,Wechat,0.19674284370621148,1.0896926020150979,0.4155989576669642,-0.31644447405717135,-0.3016677307750518,-0.047614285358947774,-0.047954397722478045,0.23828531652292279,-0.6243874424258921,-0.2623437472526148,-0.8622373908505677,0.06159165303330178
