,App,0,1,2,3,4,5,6,7,8,9,综合得分
0,economist,0.7141459013736788,-0.8467449186922384,-0.3050216248652797,0.459340171037937,1.7923013162203107,0.2709440367889557,-0.4727411735181579,-3.08199298872885,-0.939990262761872,0.09850526809790557,-0.38954665941224237
1,economist,-1.4292013997596245,-0.7530033178490286,-0.24997851492662349,1.2826247549701488,-0.27589690175903964,-1.6459340415321764,1.0607061503473205,-1.1895194453238196,-0.5486409599108504,0.0886617993973788,-0.45124920253576606
2,economist,-1.2371005354381712,-1.1691700609696252,-0.9876500161845951,0.9126019229773991,-0.16557632273633946,0.0010516218524904753,-0.022110985156541,-0.1804927477032693,-0.3681376504390534,0.2534641178143576,-0.396238848655123
3,economist,0.6060054968715258,-0.6819095632230973,-1.426471371468466,0.9409863736501879,-0.36779815811028577,-0.25309076751338067,-1.8717498645052966,0.2635457103238217,-0.5704810980478673,0.0721735106249292,-0.30789347361744845
4,economist,-1.9108008237729865,-0.8598894425262017,-0.6593953173003637,0.9801380160989277,0.14153017029532,0.09099966563824512,0.00019551178074135155,0.3580161562584746,-0.46724694892652424,0.2805945409427619,-0.30416101919400823
5,economist,2.6298281235910146,0.15492692934323457,-2.142710562922032,0.7380311547249944,-0.47323018761732466,0.8756564161592566,-1.0916766312803534,-0.9924223605908181,-0.9806460433334038,-0.37545437610506227,-0.11192152913771783
6,economist,0.9327589849116551,-0.9294961103438533,-1.8682200785065846,1.10958363249991,-0.1281750736791132,1.2891073438371532,-1.1212262392427794,-0.2285459266145195,0.09991598244703194,0.4821677146148887,-0.10606313124323787
7,economist,0.43455170950925615,-1.1361326227189281,-0.21167362871271694,-0.9092852315055555,1.2444704451989494,-0.09411729462608966,-0.01742703248361056,-0.24914639774889427,-1.6903114431236255,-0.9610984664385193,-0.33651928535470665
8,economist,0.10295126605000365,-0.6800883746657201,-0.5162505020217893,0.6540466331855639,-0.15894788941198096,-0.3722017153853984,-0.11395037931692986,0.4294457296108286,-0.5664927818443798,-0.2981518627402209,-0.13281455972945572
9,economist,0.4762115536023684,-1.0122075293449808,-2.796786069606317,1.3217941112476563,-0.836524321861877,-0.01745224360566299,0.012626952631800014,0.1404912005167253,0.07826764239962115,0.15516979015080803,-0.2511541816659512
10,economist,0.827089192749444,-0.4701427070747769,0.9006599149892383,0.7050363315366959,-0.4804752487833599,-0.4344420204733251,0.6304706004228506,-0.010713781506962264,-0.4615329453519032,-0.6996149151316973,0.07868164965342198
11,economist,0.8881395917964928,-0.6091727456500954,-1.1212061859137543,0.9312510527786519,-0.6840046461956013,0.5091176298138034,-0.8493990840337885,-0.3742077948755726,-0.5374544424446118,0.10068865417992513,-0.1998093284035125
12,economist,0.2951337714270724,-0.6549763311674105,-1.2827521175383607,0.8314202051510594,0.41178279303264737,0.16107302220568634,-1.9724177774807137,-0.8803019961375795,-1.0101168665276616,0.387303006790779,-0.43427354893235776
