App,0,1,2,3,4,5,6,7,8,综合得分
CHINA DAILY,1.575648347466158,0.3433265642909682,0.5214491471841817,-0.00894015856162503,0.6440123854981865,3.0201167603661667,1.3193700643764334,-0.31515848511488376,-0.7452013005661636,0.8334041523639039
kailichen,1.7403086938027146,-0.32355438027169175,1.3970324104770153,0.5386509638868743,0.3536605486536766,2.238994076937056,2.3082998629014684,-2.0927070878233636,-0.44749952231199525,0.8135176134167537
CHINA DAILY,2.5377012567376562,0.29806127194757226,0.882501148565121,0.054027560051045836,0.9988703986025709,2.750755100952832,-0.3937811535423952,-0.14089480969951543,-1.8085476179728728,0.8109366535660945
CHINA DAILY,1.1633579677647414,-1.0466919615993777,1.319520836999832,0.11548728724444407,1.1343008319225112,0.9128083930811579,0.04090631448148151,2.7361610194253525,0.5135370755604657,0.8090623389803814
CHINA DAILY,2.783230055386509,-0.4952421826120631,0.6684575749430063,-0.51155535455376,0.8311389380385359,1.728758202391029,-0.9169595082582465,-0.9191490193237608,0.8349644873286208,0.8030106471901408
quark,0.8227193524058827,-0.31644454666277666,-0.09323819654402454,1.911176893321057,0.6009844482118144,-0.17555581998228217,2.7350333686173647,2.2361120893639064,-0.20039703268394143,0.7990836484465583
bilibili,1.4067473247102644,1.9997859529909212,-1.406675700818402,0.45663496941168863,0.35131205897966344,-0.4104099962363567,2.3000887591252512,1.174379527939212,0.2984830562577208,0.7806218734266344
baicizhan,2.2828680127831333,-0.16311546485411937,0.4829510605105332,-0.5548608676267633,0.3736802999835778,-0.40216777099448336,1.2860562926733154,1.8155112633376056,0.15797664137159662,0.7782685474451562
baicizhan,1.7482907988020284,-0.24876562264792093,0.1462507759159333,-0.04351194997367706,0.5540294982583688,0.06135461208519589,1.9995022239096931,1.5723969105990827,-0.15653972991972975,0.7774446936909605
baicizhan,2.2787003555351846,-0.33834830687985457,-0.5253369206447839,0.32941859699828846,0.7282339551913138,-0.4750554997156193,1.4141758194996783,-0.30109780513611517,0.9058461779829627,0.7746279720821704
baicizhan,1.719219551633914,-0.4505979179601905,0.2510999146612661,0.26305806292117556,0.7820679173774918,0.1317707182969043,0.7393961951580077,2.3233532342151597,-0.2667099755896425,0.7307163218744306
CHINA DAILY,1.3881102540421764,-0.533468565052504,0.3857454533426551,-0.24667873054720688,1.1479260871021046,1.4895607564955204,-0.5316522156241872,-0.5728437170139078,1.775696645870637,0.7198118679697946
baicizhan,1.7588576622201793,-0.526614020087057,0.6365515972137891,-0.4123962526121779,0.670458806422549,-0.6712326853670411,1.9679952673293253,1.5022526033458752,-0.1702619606361598,0.718610371773076
CHINA DAILY,-0.08053144928382741,0.20515570265433872,0.3455652443071335,-0.3611760199430867,1.043390453346789,2.33884309128457,2.4784002756157646,-1.580207824773085,1.1056598123685337,0.7160739180362797
CHINA DAILY,1.8509872699419485,-0.4830655158401971,0.8139410845305539,-0.6441901145098642,0.7247064067860736,1.7497935036338976,-0.2296588186504638,-0.9007662538262845,1.1614810787509446,0.7065133232863289
CHINA DAILY,1.280248907675441,-0.6485357188705059,0.31623303693808147,-0.8653319062653483,1.5109388728137858,1.3061486234003188,0.433625547670684,-1.646064190845858,1.3407958847637549,0.6930030945164103
CHINA DAILY,2.470601540298319,-0.33106828206618255,1.243264950683845,-0.1848128734069851,0.6742919401330191,1.9061757048995112,-0.24158753247914175,-0.19002548340125064,-1.4265616592445698,0.67269260055376
baicizhan,1.5915118321291264,-0.4352749512436713,0.38528794124159,0.09916494563575241,-0.3418498061254437,-0.15314130886976107,1.815021185618656,2.3427756163659605,0.618070065730616,0.6681171685825069
zoom,0.27873220478670363,0.037711664382381015,0.7172664419628387,3.877083217700753,1.487937021204004,2.522075749016294,-0.6027749862684058,-1.34122246455052,-0.7221494076351195,0.6556152844069467
baicizhan,1.8118387882010987,-0.3982466396790357,0.26355283729983314,0.4069277668251727,0.15871003816607637,-0.38335548082031895,1.334408368989999,1.079655212108339,0.284717781355992,0.6382978553971934
baicizhan,1.926760827189734,-0.9421677376327828,-0.027978507789691777,-0.13572396466370662,0.7687915664268423,-0.8333274814042202,0.8909538076332928,0.7113354360020473,0.7336269559687393,0.6239936891154609
kailichen,-0.3302604155836213,0.38790149811378316,1.6036865314070605,0.2217862603339876,0.8082611481873057,2.093377778002386,1.419950855754236,-0.4053959883454837,0.38446462980742135,0.6147736880482474
baicizhan,0.9332026368121397,-0.3028812886549977,0.2468032104495779,0.5334246840690108,0.11627260616276114,0.15635217205291793,1.8145403636712747,0.5890645491227634,0.7126871682269075,0.5783717718467474
baicizhan,1.0669683348805516,-0.41705698403835345,0.17061969798692397,-0.02427007431201422,0.47296664034270725,-0.3560219037652675,1.9493373692657794,0.4782715345288763,0.5893375706323267,0.5779362514020526
bilibili,0.947778239343682,-0.03587764372462587,-0.13854022533712831,0.1422653878020299,0.8479142586529024,-1.0292185164855885,2.5668169757065344,1.0469783088952376,-0.5204699386799291,0.5743260648840899
kailichen,1.2537114565476308,-0.048754965599089595,1.8512815704908738,-0.019017916260213825,0.055165956902502936,1.8532739404238399,-0.4117036571755876,-0.24179733865635283,0.6739795180666358,0.5724338858241944
zhihu,1.3999049011733071,0.4144469753002466,-1.1073646334711054,0.09497042161569456,1.195561996825006,-0.27676536748931635,0.727378873739221,1.4015529675902774,-0.6739101842662907,0.5685330159734121
CHINA DAILY,2.590300839933275,-0.3342553565354507,0.26846926802538384,-0.6747122923329334,0.6286328708297906,1.8758491842521126,-0.7976856303170919,-0.5080340961220482,-0.8126255552088554,0.5682908807949822
baidu,1.6368474177441905,1.0529350796054477,0.5555205895038144,-0.28995026221936676,1.8549030695188256,-1.390489076567247,-1.9699654128196364,-0.454186587423694,1.0315398568371503,0.562303763068595
baicizhan,1.687660265930597,-0.8229766894844845,0.527733331618312,-0.604697350928395,0.8792916750183416,-0.6567354721416504,2.0277016662178355,-0.7811436242926422,-0.2732823178411034,0.5524381102956796
baicizhan,0.7360114237182126,-0.7462746917551728,0.08533845165178593,-0.2630315545971165,0.6059565862593526,-0.20637601625294916,2.223811225471132,0.19658890462920137,0.8666449454170573,0.5450580039711274
baicizhan,2.0031506615707015,-1.296399895176574,0.5261284228531399,-0.6426368660634371,0.46437285376853676,-0.97800855463283,0.7701712686793408,0.47660599834941025,1.0034878680756127,0.5443626988867529
perfect piano,0.2374275811008684,2.0567587009268573,0.20152756715980316,-0.4203609280778956,1.2011242038093906,-0.559518070647808,0.6866471876542903,0.18394754569263838,0.5002659256894435,0.5382370674679205
zoom,1.903165068193326,0.22275827071600587,1.0381730390753543,2.8919756169833777,-0.9577824518327073,2.8797782050680296,0.8815800137304706,-1.2267924892307036,-2.053763024420414,0.5260552843073873
CHINA DAILY,0.9524431700531405,-0.14411922568754093,0.8968291446146008,-0.6177538372448947,1.079137493651524,2.232415365832022,-0.49521538916899716,-0.42205941582097783,-0.231533031568717,0.5185126204795516
zoom,2.525858197998293,-0.4675711101228363,0.4001767886072183,2.6618113758054354,-0.02249390779905896,1.5164927263021628,-0.4994044938950803,0.26697171785414586,-2.3932916989429365,0.5161381233298883
baicizhan,1.4284681485419572,-0.8585903606587463,0.6882435405874276,-0.5044402511452407,0.2966384779541032,-0.24674543005871807,1.8175764643129881,-0.25990659108766456,0.4096018855978799,0.5153687390707584
zoom,0.6680824709068739,-0.01852372709854035,0.22596655239385385,3.947252484660539,-0.42874264328541384,2.4801076699084774,-0.31124552090044283,-0.007492850593780006,0.0951568494787879,0.5139909537357958
baicizhan,2.2291954784240633,-1.6047748937997366,0.10607340575918939,-0.8049078711984662,1.2272064763194646,-0.7562790611468612,-0.23679905661871856,0.5061297713251258,0.28043908291382524,0.5119366940579715
CHINA DAILY,-0.8776657647537007,-0.2617012381402186,1.2953457724238717,-0.364276495680779,1.7612374207355992,1.9556741642003161,-0.343677702796465,2.7015941091337075,-0.22522334987331435,0.5089155680640994
zoom,0.7894067585023554,0.3266713362992153,-0.5460320819047964,1.7588203180935287,0.8811349912337182,2.4350281187538245,-0.10557326849409886,-2.0916082759289307,-0.04380035505744938,0.5068968223828036
perfect piano,0.7015496970783818,1.94672499553045,-0.7375155916754851,0.17393258305399828,1.1144262155109368,-0.506798354182145,0.1534189360578441,0.032825584738309675,0.31596689137521,0.49466408940561407
perfect piano,0.25359090963640774,2.4754086393185664,0.21505484657722596,0.27665461437326094,1.3856139719391676,-0.665920237490881,0.47375076664384275,-0.41932471782314834,-0.40206264990720636,0.48778853422917495
wecom,-0.13959296775917263,-0.678831353149203,0.7095587612667466,8.607953927499272,0.022108595841328228,-0.6617759920373502,-0.21097780041843175,0.16077466239564708,0.23200168548581884,0.48387827839517233
perfect piano,0.18152570730522968,2.2270621610344654,0.17202388327371249,-0.19655299431076556,0.7219209645802825,0.09094769058297454,1.0532048323547347,-0.05211815975832227,-0.0863688786270628,0.47354992200554935
baicizhan,0.3449328291534778,-0.730690350061524,0.5691924255078374,0.07907272884077961,0.7188143696163573,-0.4150040518731201,1.9860588013408826,1.0399263875954476,0.11305294028962709,0.47203688415182576
baicizhan,0.8761683933294725,-0.7945432192032648,0.18938879120327629,-0.2641576022676856,0.5789458645778071,-0.3152924937199205,1.8607355334526208,0.7393617884673268,0.05059379925444434,0.4677702493484477
quark,1.3272499071234165,-0.4085932328637831,-0.13590467841871393,1.5061050664942295,-0.3142236623583458,0.1607564572443218,1.3004621423810987,0.002561465438492123,0.3441715973699561,0.464181621505811
economist,1.2119138660782247,-1.285071979017165,2.1576514753967393,0.6256988357578293,0.31873080309991825,-0.8404335129115659,-0.5763079530344901,0.7966275206605603,1.3025326039633454,0.46414827069101694
kailichen,0.10564391082010073,-0.0966368301265647,0.3129416138280788,-0.3429238586378134,-0.0454613696725018,2.162754894073908,3.1505505577595754,-1.2835418950851074,-0.014558740774873265,0.46398463475137114
zuoyebang,1.6129152179293218,0.416600007469702,-1.0834576157840161,0.0655734381653276,0.3807157244572781,-0.48494619796377136,0.1399117804715916,0.34001893897435803,0.8849165127231406,0.4636462744226057
quark,1.2328023451774333,-0.48398647530658484,-1.0187244380368317,2.7891526484188778,0.49063605129650917,-1.045241322538161,0.43453577742169436,0.10995815669072957,0.6765213492102433,0.4635278263544824
zoom,-1.3133210510777455,-0.2867803267107967,1.7947356718303555,2.377176106173201,0.00246117841758978,0.16639350214474932,2.4599781403325065,0.791798184151221,1.176199342904038,0.4572713771966295
quark,0.877620971222596,-0.46777929647568695,0.8082693662264154,0.15411610923888297,-0.4863353583335726,0.2637606903121659,2.2486647555971007,-0.35313337845598636,0.809511996599132,0.4540308846231866
perfect piano,1.1136187578555135,0.18090408512778866,0.5879396242857868,0.05560747021591859,0.7706221284488243,-0.8943974421241994,0.3995218577618529,1.1792005820780904,-0.33597604920915675,0.4535803274444613
perfect piano,-0.26450199612481196,2.2905154306085533,-1.7285781248552148,1.5123976354333502,0.6643899337284832,0.1613705239198305,0.8449216963800562,0.4281332047905359,0.6307779992014084,0.4418172965149584
kailichen,-0.7050000970974323,-0.10733594709118424,1.5081601130291393,0.11030300818954789,1.5931626510830135,2.075548383286978,-0.4044554632978666,0.7473247337958298,-0.2644246956895205,0.4418168515591794
perfect piano,0.4075768474191039,2.011139737832548,0.020522732834203798,-0.010259866909502103,1.3511069400725244,-0.6301439585975489,0.518474523863138,-1.0498252952938592,-0.13613323779296788,0.44014338539460557
zhihu,1.1268878473371973,0.043714501041961916,0.11362346895134971,-0.5583010332284525,1.3048267714416364,-0.6646509544890354,-0.24101762586427558,0.37870931314625417,0.17625054836300294,0.4338090886925198
baicizhan,2.020177655567709,-0.3376175252972065,-0.24458746144197635,-0.0572116847859454,0.6472215349504679,0.15045542013818367,-0.11310825060870446,-2.2094543575993613,0.6476115332339099,0.43195050484766256
CHINA DAILY,0.018406763297716566,-0.1982218827022507,0.7806543327362793,0.5660599317719053,-0.5612855093823059,2.152182559536188,3.3054266634518794,0.2960809003507679,-1.0713259986664132,0.4276066526904807
CHINA DAILY,0.13037469556023662,0.38674639208498446,1.5128178163255026,-0.25485251840373907,-1.0821122445233249,2.357761350464269,-0.5705912917221758,-0.1153485557423884,3.319208954333416,0.4255561333923924
quark,1.1197280057987422,-0.672319406143176,-1.2938728035255358,1.5156352471716938,0.476562661877136,-0.47377490117439064,0.7354576159384537,-0.804523494088746,1.3539795675455673,0.419232999368002
quark,1.138035571679724,-0.53299507099461,-0.5858120421555777,0.9719405799340854,0.7634931839785009,-0.5438062060295181,1.0193693907617534,-1.5831992103796342,0.7538745909002303,0.4178059014282183
bilibili,0.7952863689836472,0.3840825801429237,-1.5587399308671612,0.6544952194188738,0.28397726376400595,-0.7444986111569455,1.6774166071813559,0.6498927738376217,0.6019277435490449,0.41485817252812124
CHINA DAILY,0.2881276292270812,0.05015876863072959,1.268964815278525,-0.4334587367672685,-0.4483427259138914,2.174229916483245,0.29488919727466884,-0.25717319398224237,1.5548016174301056,0.41150711795600764
zhihu,-0.4267260514770435,1.0895985446016152,-0.6633129841888592,0.4161471293863276,1.8085946082567883,-0.04428710477025467,0.9833307911592066,0.8581900225739769,-0.8913861562430218,0.41121492964016165
kailichen,1.94659134005984,0.1293180060690927,0.654363336475716,-0.9175728706012182,0.09732821336079459,2.4029712134117305,-0.9702164641313649,-0.38821918833995844,-0.8484564140611379,0.4053806897501907
baicizhan,1.4516668740175187,-1.1560186579550202,-0.2641100981737152,0.18843155243860202,1.2736834123501617,-0.7290031295290951,-0.9228374968459534,0.6251896710734585,0.6196485540176411,0.4038177305365645
baicizhan,1.1862332351738236,-1.1323169797841763,0.04777321052366148,-0.28633517712340767,1.226821535314353,-0.8548915160630691,-0.1110596567574079,0.21458143863042944,0.7733613884552055,0.4028132630595313
baicizhan,1.1178611941812824,-0.8644517510977057,-0.4143267433936626,0.012735608295276755,0.36488835713224443,-0.6045016685733399,1.3460452163549013,1.1364997011863305,0.19680316824896393,0.4020137883300774
kailichen,0.43822228054486306,-0.6398407540149255,0.5207483254481956,-0.621711099840759,1.2894582507878003,1.691001688174212,0.7374168480219075,-0.038878041850590406,-1.1819916968561879,0.40043093764878196
CHINA DAILY,0.398743151551566,0.007786328674558242,1.1739294211801021,-0.25965324335673373,0.10284407791494006,2.4335230862167756,-1.5358211179879542,-0.22096039397973563,1.8395506146234706,0.3991353392296392
baicizhan,1.0659444973562315,-0.6659772560928431,0.5150462205998539,-0.15585211098643093,-0.07111469122576743,-0.2127212927479519,1.0873256714389856,1.2505646444182315,0.2707795711088784,0.39387890296862244
kailichen,2.424109413292653,-0.2861503501963273,0.5927472648504971,-0.8837046222346009,-0.040465570454886725,2.1074489459189896,-0.25175370552129955,-0.23089881186703665,-1.9928376163793042,0.3810830665256559
kailichen,1.4611524486182235,-0.6353766775375999,0.17729835506725783,-1.0036205916015328,-0.4632789313571254,1.6241745066990776,0.9764437930974852,-1.8390191673810066,1.2957421114432583,0.38070627270270646
quark,0.8074374033068732,-0.4303166133802917,-0.8132469766270328,0.8121540492052522,0.057421583252948494,-0.36559732253444815,0.4572725858704712,2.3383652173839566,0.6420326830314067,0.3798806021285167
bilibili,0.466334832541759,-0.32358518705166184,-0.6226572036295734,0.7069859216865696,0.9920721797642464,-0.8524843668377811,0.9976933559376644,0.8929209681490222,0.015349776596022787,0.371559472008858
perfect piano,-0.5300005540745495,1.4553336582060044,0.10133779810597107,0.7789213326316169,1.1624782124177648,-0.37581221332694553,1.240262271927386,-0.2700901196598647,-0.20066891865764686,0.3668360256665012
perfect piano,0.16929320201512518,1.971633620832945,-0.14112614155943784,-0.23770908965776216,1.1487549811826905,-0.6186767732928863,-0.050275188432929496,-0.44309368209908373,0.49956588702661764,0.3658000793585882
quark,0.03480698195638352,-0.6109030932869766,-1.33714861963329,1.5365640717217444,0.5150855808518263,-0.5970669835928122,0.42799152206420443,2.542520452079946,1.253546408288705,0.36494302003503803
economist,0.8864380275654091,-1.0605154433665709,1.2566459797043927,-0.4077609730371754,0.8352134178717482,-0.5659804732023674,-0.5282548362683901,1.6903256951619827,0.26870541375615176,0.36318864021751673
zuoyebang,1.3185607726758752,0.12213925533877767,0.2659375681459869,-0.5076608442235762,0.11581981370557795,-0.30361255648215424,-0.4773383813602989,0.6005285209642116,1.0170338583966323,0.36215576668137783
bilibili,0.8118696570253288,-0.3283973507568458,-1.1011610096593454,0.5614106228703091,0.9849325892620427,-0.8002115428134413,1.7997434502118104,-0.5141235878469224,-0.36518245596489374,0.3601066241919832
baicizhan,0.37756283784354333,-1.052682598618869,-0.468630571258552,0.02432093074386337,0.9857330222617743,-0.5748656472978392,1.2091769645134953,-0.027836119514929505,1.014115149846154,0.3588714216693394
perfect piano,0.022929750728670935,1.230774293328054,-0.11757176529037257,0.910553910823659,1.2180465614281226,-0.18810761420387698,0.23244907926152422,-1.1157967161191131,0.1807132059168475,0.3585987922923891
perfect piano,0.049476880036743956,1.1863289514791582,-1.902936292575542,2.1642266316886847,1.136501517351179,-0.33212003369437976,0.6151530999683799,0.20147861623803914,-0.32895479049765725,0.35762351453867885
CHINA DAILY,1.3630637620729384,0.026836912635774125,-0.35129420543694667,-0.7002585637586207,0.2729571941240622,2.3418188950563543,-0.18649807073224736,-0.2264089472208879,-0.7709174182897901,0.35614884359137083
airbnb,0.6701481337409033,-0.7126305505330598,-2.0770183276999954,-0.3485414051602954,1.5043058459866654,-0.8126366762120858,-0.027148794712124384,1.281724666511898,1.1526265276426693,0.3537164245996172
zuoyebang,1.6295470792773636,0.3179883400799587,-0.41510858649707905,-0.5467768058996372,0.3286274132961557,-0.34325528794047666,-0.13040507859412165,0.18165873710209532,0.18162314822638684,0.351758930402281
quark,0.9956178962121763,-0.7091592549829936,0.5794895496251885,0.16018942080323864,0.4372108422707698,-1.1322284446847077,0.36112434548365613,-0.04685211531604206,1.1070483583832889,0.3502129370084932
quark,0.4094644064695926,-0.406390265995725,-1.059668995112577,0.5896059405719617,1.0103038317115849,-1.033698071423005,0.8339109566928535,1.3209785682184376,0.35851151544615606,0.3490350847265731
economist,1.893709399558657,-0.7545122276387835,1.2767334306249354,-0.2298767753980729,-1.1334921701926337,-0.7922644562722514,-0.22060142105836,-0.15388843552004594,2.5268040792280604,0.3488568533318872
zoom,0.7567938856258675,-0.5220304421719887,0.22370845120540936,-0.19357139920988978,0.8374477982474523,1.404445055154611,1.1749967941656627,-3.0961543308045334,0.0046994510624800015,0.3462063342314371
zuoyebang,1.911536818070168,0.06878113170062135,-0.6144200712847111,-0.33623096789870416,0.027443339772281,-0.45552849502642145,0.17686091738051532,0.7464467406120415,-0.22138026901794525,0.3454822575017472
perfect piano,0.20340034411834187,1.5138786095206929,-0.6376523444282649,0.5186354688631669,0.8058300543969645,-0.03760812526739297,0.5611020515209009,-0.11789004373456756,-0.2347815290059803,0.34077035985783466
kailichen,-1.753721838233118,0.05095641089075311,1.0321727561604228,-0.5626317954439682,1.215474414406136,2.337070781173704,-0.2885527901551078,-0.15272132077762274,2.2877067496828403,0.3387832836652547
baicizhan,1.091551147722338,-0.6006657904011962,0.4697982019114662,-0.10135951355522858,1.1277056077919305,0.010893108270905878,-0.03623247623120997,-2.1289674635119864,0.37309718588378116,0.33651231578786406
kailichen,0.9722893740439923,-0.4597700234680462,1.0464073332772728,-0.5156928359384739,-0.021592120418271434,2.000457669841577,0.41015138263944234,-0.747666172824516,-0.3610847561612311,0.33606175541791167
zoom,-1.8943787330629984,-0.43698395746056945,0.661655887316593,0.19166713458786735,2.64148576615545,1.2660267839367407,1.3230586728717184,-2.6725551035381523,0.6775500456492631,0.33341250253644894
kailichen,-1.0845293725546592,-0.27194697223474285,1.0647152014999055,-0.5787438696223733,0.02297290345515585,1.8017700438715372,4.415689667540777,-1.2290938496127088,-0.3681200363862889,0.330782999836005
kailichen,-0.47445855466073805,-0.007598975474731859,0.8189087816567562,-0.6384067800508341,1.4564718872874642,2.5925610738584535,-0.6593468819485857,-0.19745984294251467,-0.24512972953181814,0.33000925175137225
zuoyebang,1.0021995272594235,0.19634208258888353,0.21552839341073618,-0.2943117984342866,0.10564805003536125,-0.39003561266208153,-0.5877306983961997,1.0634446512170506,1.0974525301557767,0.3292463792833467
kailichen,-0.9250152812817389,-0.6465876914214929,0.8165327574156432,-0.6168951027340912,1.0395980059212364,1.414437832199355,2.61465250945568,-0.9707778773616976,-0.14965199308656707,0.3264376452899299
bilibili,0.695659711113787,-0.09189756541236499,-0.7473512464547512,0.002757039711408885,0.5506522780318588,-0.8846538364229339,1.4443893205268459,-0.023588576718586295,0.38954791693591373,0.32167001341174567
perfect piano,-0.20160539589449,2.301915045796,-1.529445514113328,1.0052821270681547,1.4904116519514141,-0.41657185727635304,0.3651646086907036,-0.4864785884851776,-0.5320996506415868,0.31541013230016657
quark,0.07938699126863395,-0.25078756218234477,-1.3540675460652052,1.0436715549458375,0.3494541482515012,-0.23936072840983297,1.2065277169615374,1.0377031980309053,0.8550304737311021,0.3137944096328735
baicizhan,0.4511150832449394,-0.9008584336501594,-0.3011128343178772,0.06216231283289366,0.3390775591945192,-0.4691885963636681,0.8626958616217806,0.952601566256889,1.117609639417822,0.31327164768774407
economist,-0.14778327526074939,-1.1249940234457743,1.5688079952990812,-0.1742551475726374,1.2488714673245804,-0.38039079118805047,-0.15179680687922095,0.0907293088963385,1.1105862183877147,0.3128763371019225
economist,-0.6570037373424984,-0.05543231686758485,1.8087658405914089,0.013008341417979448,-0.4584009369163918,0.5863520031450269,1.91723285827664,0.6539378776993664,0.9968823074564368,0.31284090006258763
perfect piano,-0.08141630808686053,1.4801928279848255,-0.13789835200925185,0.9470819351535692,1.0726222769996678,-0.043156919865116494,0.13637802819188172,-0.4260545623818232,-0.393361802916971,0.3116269990087089
perfect piano,0.08723447386257127,0.7892038301815658,-0.46381597213287196,1.1728331424386662,0.8186950041137427,-0.26113100118798793,-0.06788218465547169,0.2577367465119221,0.30371379570384366,0.30975295388329777
kailichen,-2.019288867795035,0.00024227147811228374,0.6196836226042007,-0.2896802044131164,1.2202046705281266,2.730039315311665,0.422237195376678,0.12523352088270975,1.4489739435597302,0.30963984880844636
kailichen,-1.3209224635872472,-0.4168127556907807,1.2191301475620584,-0.5278697728636119,2.0045498233919545,1.844224152975322,1.7100092690457838,0.2685032851960098,-2.0160122534608202,0.3066550546525743
baicizhan,-0.04452429381403895,-0.6720336021802115,0.4836570199628468,-0.026128404821908986,1.0409806542853592,-0.10328333203072528,1.447141754939008,-0.5500068376261994,0.03112429005557626,0.30436515289968225
baicizhan,1.3684852698825545,-0.9405609681308786,0.765891520183816,-0.7028531009681287,1.0188552245854747,-0.29791060007677433,-1.5727476260185838,-1.348496747651408,1.4972398973471208,0.30059023571504473
baicizhan,0.6910554781083663,-1.2361118233964585,0.21261129184786093,-0.21220750467413887,0.6361677140605467,-0.5146181197663221,0.4529567417623692,1.0371792114310396,0.46258561201641296,0.30010440803703586
CHINA DAILY,-0.40603716388315775,-0.1539770627244218,-0.1542851285079276,0.3180101953623872,1.430154461279639,2.113213306461308,-0.23684307778567784,0.18498986896040778,-0.7075496255844828,0.29939069281315883
CHINA DAILY,-1.2936179187062424,0.17222709621307028,1.2489953995841374,0.023299656375233672,-0.44050864515102534,2.2854929006467373,0.27899496740991925,0.35305593837502486,2.7337860259134588,0.29908805187110044
bilibili,0.6115128767938474,0.5899966952480843,-0.36958013710480403,0.9790656239685686,0.7317564862484375,-0.9664971529650653,0.4200646220024102,0.1303902965490312,-0.31202657238616593,0.2964232002144699
kailichen,0.35198660919607827,0.11212166807318996,1.4839577991042214,-0.2798586725859413,-0.5251662449289795,2.2240907867132127,-0.19940220935608352,2.9461311134285997,-1.199197166643274,0.2941342132077208
zoom,-2.702184103296695,0.0733346457434455,0.45209198575798537,0.43017215307381496,1.5433450595317175,1.4283478320507659,-0.46623258735280393,3.450841067208302,1.6212127577756232,0.29385852624333325
perfect piano,-0.16129955698392157,1.4537270455983262,-0.788859523034996,1.5496100226531104,0.9230951078366161,-0.13179224847655197,0.5089298577695578,0.6372325280965301,-0.9815755798324861,0.2934708439668173
